com.samsung.health.sleep_stage,6156001,6
start_time,sleep_id,custom,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-02-24 03:55:30.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.300,2021-02-28 19:08:25.300,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 04:05:30.190,475c0a6d-6da6-487c-b5e0-e4b13164b341,
2021-02-23 05:49:00.000,06cb74d7-4d5e-fed3-4d97-13b48a4d6814,,2021-02-23 12:32:09.117,2021-02-23 12:32:09.117,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-23 06:35:00.000,cc4f1445-ad16-41ea-8f7c-c4cc1fee2e0a,
2021-02-24 06:32:00.000,2bb8a847-b040-c6cc-3d30-7a6c83951b42,,2021-02-24 07:51:40.540,2021-02-24 07:51:40.540,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-24 06:39:00.000,dea3c845-05c7-485d-9c0e-476422779fe4,
2021-02-24 04:05:30.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.300,2021-02-28 19:08:25.300,40004,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 04:23:00.000,b712f488-567e-4434-a12e-d5e25db8870f,
2021-02-21 00:51:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.432,2021-02-28 19:08:25.432,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 01:01:47.457,3be3f6c3-acb4-4180-928d-99580d5f5c23,
2021-02-24 03:54:00.000,2bb8a847-b040-c6cc-3d30-7a6c83951b42,,2021-02-24 07:51:40.537,2021-02-24 07:51:40.537,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-24 03:55:00.000,09925618-0b9d-4f5c-9608-f858d5909f70,
2021-02-24 04:01:00.000,2bb8a847-b040-c6cc-3d30-7a6c83951b42,,2021-02-24 07:51:40.538,2021-02-24 07:51:40.538,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-24 04:03:00.000,1fba845e-e981-4068-afa2-ae465f4c3f2b,
2021-02-24 04:23:00.000,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.300,2021-02-28 19:08:25.300,40001,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 04:23:59.999,1ba97790-b45b-46cd-8db9-2b7f96c5c581,
2021-02-27 04:30:00.000,b9741d79-00a9-53d4-f598-214358a9f67e,,2021-02-27 07:22:38.830,2021-02-27 07:22:38.830,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-27 04:31:00.000,853546f7-9112-4323-bb60-56a3d579bd20,
2021-02-25 06:07:00.000,6e3decd4-844a-c7d7-edee-9982b413433c,,2021-02-25 08:54:07.115,2021-02-25 08:54:07.115,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 06:11:00.000,44080afd-abc3-4f6b-97dc-35d0703e34bc,
2021-02-24 04:23:59.999,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.300,2021-02-28 19:08:25.300,40004,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 04:25:30.190,dda6f377-ed28-475a-9c96-717eb0fad31c,
2021-02-19 03:40:10.006,a96be6cb-a3a9-48e7-a451-c4229ea6fb70,,2021-02-28 19:08:25.535,2021-02-28 19:08:25.535,40004,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-19 03:45:10.006,ba892f1e-f9cf-4bfa-b312-ea9bd082a84b,
2021-02-26 05:34:00.000,3cdbf4b0-5aaa-7883-3a46-ba993d26a9cb,,2021-02-26 07:13:07.039,2021-02-26 07:13:07.039,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 05:38:00.000,1935ddac-167b-458c-baf6-4fec87ac970c,
2021-02-21 01:01:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.432,2021-02-28 19:08:25.432,40004,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 01:06:47.457,18e51597-f415-4d4e-99bd-da1d8b64e9ae,
2021-02-24 04:25:30.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.300,2021-02-28 19:08:25.300,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 04:33:00.000,5db352be-e4fa-4078-a948-25882f7c84d8,
2021-02-23 02:16:00.000,06cb74d7-4d5e-fed3-4d97-13b48a4d6814,,2021-02-23 12:32:09.114,2021-02-23 12:32:09.114,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-23 02:34:00.000,e8304600-6cba-42ef-8959-940f2c1c25e2,
2021-02-19 03:45:10.006,a96be6cb-a3a9-48e7-a451-c4229ea6fb70,,2021-02-28 19:08:25.535,2021-02-28 19:08:25.535,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-19 03:55:10.006,728d4065-2878-4bb9-ab3f-e745690a75dc,
2021-02-26 03:32:00.000,3cdbf4b0-5aaa-7883-3a46-ba993d26a9cb,,2021-02-26 07:13:07.033,2021-02-26 07:13:07.033,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 03:33:00.000,759d10aa-2060-44bd-89da-33ae7ca67b22,
2021-02-24 06:52:00.000,2bb8a847-b040-c6cc-3d30-7a6c83951b42,,2021-02-24 07:51:40.541,2021-02-24 07:51:40.541,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-24 06:53:00.000,006fe230-3704-430a-a360-fb2a58495e3f,
2021-02-21 01:06:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.432,2021-02-28 19:08:25.432,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 01:21:47.457,7526d19d-d40b-437d-a8e9-dcb675fd6fe3,
2021-02-24 04:33:00.000,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.300,2021-02-28 19:08:25.300,40001,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 04:33:59.999,e166eba8-bb1d-4301-92c7-1bf6db008fae,
2021-02-18 01:17:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.600,2021-02-28 19:08:25.600,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 01:47:59.067,679276cd-7696-4e84-89f0-d04761fb8ade,
2021-02-21 01:21:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.432,2021-02-28 19:08:25.432,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 01:31:47.457,a15aca36-fd17-42c1-9864-d836bdca83dc,
2021-02-24 04:33:59.999,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.300,2021-02-28 19:08:25.300,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 04:45:30.190,3077b8be-5b89-4fb7-a165-97df6baf0924,
2021-02-21 01:31:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.432,2021-02-28 19:08:25.432,40004,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 01:36:47.457,cc018ec2-d133-4adf-9027-4a1be996f0f1,
2021-02-25 01:49:00.000,6e3decd4-844a-c7d7-edee-9982b413433c,,2021-02-25 08:54:07.112,2021-02-25 08:54:07.112,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 01:58:00.000,8bab6587-8fa3-446b-bd35-d2055a557b76,
2021-02-18 01:47:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.600,2021-02-28 19:08:25.600,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 01:57:59.067,f6221054-894a-4b9f-bcc6-099c5581d8e0,
2021-02-24 04:45:30.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.300,2021-02-28 19:08:25.300,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 05:05:30.190,72b9fb25-ed8b-4292-85f0-71a222d19d2a,
2021-02-25 07:41:00.000,6e3decd4-844a-c7d7-edee-9982b413433c,,2021-02-25 08:54:07.117,2021-02-25 08:54:07.117,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 07:45:00.000,43dbbfc2-c098-4fda-abd4-432a5ca1587a,
2021-02-19 03:55:10.006,a96be6cb-a3a9-48e7-a451-c4229ea6fb70,,2021-02-28 19:08:25.535,2021-02-28 19:08:25.535,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-19 04:00:10.006,fb5d5a59-408e-4ec9-9790-49b1c500c0db,
2021-02-18 01:57:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.600,2021-02-28 19:08:25.600,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 02:07:59.067,780233c6-8ad1-4b2a-a560-46234617ca42,
2021-02-24 05:05:30.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.301,2021-02-28 19:08:25.301,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 05:10:30.190,4093d3f2-816a-40c5-b08a-e78b6204758e,
2021-02-18 02:07:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.601,2021-02-28 19:08:25.601,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 02:12:59.067,e984e3fb-e00f-4852-b541-dd09060e84cb,
2021-02-24 05:10:30.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.301,2021-02-28 19:08:25.301,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 05:35:30.190,32439e6e-1216-4f93-9bd4-b4d14b4429ac,
2021-02-25 07:27:00.000,6e3decd4-844a-c7d7-edee-9982b413433c,,2021-02-25 08:54:07.116,2021-02-25 08:54:07.116,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 07:28:00.000,3a12a0b3-a8a2-4874-ad50-794a6c4fbcf9,
2021-02-24 06:39:00.000,2bb8a847-b040-c6cc-3d30-7a6c83951b42,,2021-02-24 07:51:40.540,2021-02-24 07:51:40.540,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-24 06:40:00.000,3290313f-b8f0-4e2a-ae53-d33e2c13040c,
2021-02-18 02:12:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.601,2021-02-28 19:08:25.601,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 02:42:59.067,d1d21947-59e3-4131-9848-a9748000b60f,
2021-02-24 05:35:30.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.301,2021-02-28 19:08:25.301,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 05:40:30.190,bf15cf60-668d-4b11-96b3-3853ee0a939a,
2021-02-19 04:00:10.006,a96be6cb-a3a9-48e7-a451-c4229ea6fb70,,2021-02-28 19:08:25.536,2021-02-28 19:08:25.536,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-19 04:07:40.006,d5d2c958-9be3-4249-ba8f-1ea0d0516e32,
2021-02-18 02:42:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.601,2021-02-28 19:08:25.601,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 02:47:59.067,439383b8-6cba-41bf-9106-780bcfe5931e,
2021-02-24 05:40:30.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.301,2021-02-28 19:08:25.301,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 06:08:00.190,5576d248-c9c4-46b0-8a08-9d1a457fce53,
2021-02-21 01:36:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.432,2021-02-28 19:08:25.432,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 01:56:47.457,9bb28ec4-3a29-485a-8104-e78726c065d2,
2021-02-18 02:47:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.601,2021-02-28 19:08:25.601,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 02:57:59.067,2aca2e36-91ae-4860-90ac-4e8b483e14d2,
2021-02-24 06:08:00.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.301,2021-02-28 19:08:25.301,40001,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 06:33:00.190,7a84a73a-8f0d-4793-8449-28060bc0ffb3,
2021-02-25 03:50:00.000,6e3decd4-844a-c7d7-edee-9982b413433c,,2021-02-25 08:54:07.113,2021-02-25 08:54:07.113,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 03:55:00.000,973646d5-8714-4629-9169-e65ff93577e9,
2021-02-21 01:56:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.432,2021-02-28 19:08:25.432,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 02:01:47.457,4f4ffd50-8d56-4c14-abe8-da5cffe1fe4e,
2021-02-24 04:38:00.000,2bb8a847-b040-c6cc-3d30-7a6c83951b42,,2021-02-24 07:51:40.538,2021-02-24 07:51:40.538,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-24 04:39:00.000,9abd11cd-e763-416c-b387-67ef78b4c982,
2021-02-18 02:57:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.601,2021-02-28 19:08:25.601,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 03:07:59.067,29d1a07e-56ca-4f63-b88d-047ba534234a,
2021-02-21 02:01:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.432,2021-02-28 19:08:25.432,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 02:16:47.457,55f48b89-bf1e-4d9f-b708-c76b9277babd,
2021-02-24 06:33:00.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.301,2021-02-28 19:08:25.301,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 06:46:00.000,2f0da52e-5b81-4ff6-82bb-123c8ddfec66,
2021-02-19 04:07:40.006,a96be6cb-a3a9-48e7-a451-c4229ea6fb70,,2021-02-28 19:08:25.536,2021-02-28 19:08:25.536,40001,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-19 04:17:40.006,0922d551-8b46-495c-b4c0-99139f580910,
2021-02-21 02:16:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.432,2021-02-28 19:08:25.432,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 02:26:47.457,17af4778-f190-453b-a25b-499e1059535b,
2021-02-18 03:07:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.601,2021-02-28 19:08:25.601,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 03:17:59.067,c1a0c8a1-7fd1-4437-a641-2b2f3c5fe497,
2021-02-24 06:46:00.000,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.301,2021-02-28 19:08:25.301,40001,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 06:46:59.999,31965a56-c138-455e-b96b-39de03ea0677,
2021-02-21 02:26:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.432,2021-02-28 19:08:25.432,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 03:01:47.457,4c50a620-2b56-4efb-9cba-fe739f12d2bf,
2021-02-24 07:11:00.000,2bb8a847-b040-c6cc-3d30-7a6c83951b42,,2021-02-24 07:51:40.542,2021-02-24 07:51:40.542,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-24 07:25:00.000,0e95a0e8-5f2f-479a-b373-c1dbb3f945a3,
2021-02-18 03:17:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.601,2021-02-28 19:08:25.601,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 03:27:59.067,d1907899-c3c1-49b7-bb83-27c0289b166a,
2021-02-24 01:15:00.000,2bb8a847-b040-c6cc-3d30-7a6c83951b42,,2021-02-24 07:51:40.534,2021-02-24 07:51:40.534,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-24 01:42:00.000,d7d63918-56e6-461d-8b96-ec1700436fcd,
2021-02-24 06:46:59.999,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.301,2021-02-28 19:08:25.301,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 07:00:30.190,7e565c01-cd37-44bb-98dd-6751ae5a8272,
2021-02-21 03:01:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.432,2021-02-28 19:08:25.432,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 03:11:47.457,c87178e5-8f3f-45d3-a41f-063f7d90af98,
2021-02-24 07:00:30.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.302,2021-02-28 19:08:25.302,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 07:10:30.190,dbc46a8d-1992-4ed6-9dab-ce700fbc36ba,
2021-02-18 03:27:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.601,2021-02-28 19:08:25.601,40004,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 03:42:59.067,03624726-55dd-46b5-9b5f-5f239f140178,
2021-02-21 03:11:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.433,2021-02-28 19:08:25.433,40004,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 03:21:47.457,4c35c0dd-6288-4744-9b41-94bb2cbebbb1,
2021-02-19 04:17:40.006,a96be6cb-a3a9-48e7-a451-c4229ea6fb70,,2021-02-28 19:08:25.536,2021-02-28 19:08:25.536,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-19 04:30:10.006,cf0948ec-16ef-4b66-a5e1-168935ac660b,
2021-02-21 03:21:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.433,2021-02-28 19:08:25.433,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 03:31:47.457,ba121003-693e-4116-99c8-082247aa63e3,
2021-02-18 03:42:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.601,2021-02-28 19:08:25.601,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 03:45:29.067,091d214a-5c4e-4830-b9bc-03bd5b663631,
2021-02-25 06:14:00.000,6e3decd4-844a-c7d7-edee-9982b413433c,,2021-02-25 08:54:07.115,2021-02-25 08:54:07.115,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 06:18:00.000,1638f111-149c-48e4-85f9-223b021f0d6c,
2021-02-24 07:10:30.190,52aafcf9-faa4-4c24-a2c3-f2f232740dae,,2021-02-28 19:08:25.302,2021-02-28 19:08:25.302,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-24 07:20:30.190,9e895922-d97e-43b8-891d-b3924335f268,
2021-02-27 03:59:00.000,b9741d79-00a9-53d4-f598-214358a9f67e,,2021-02-27 07:22:38.828,2021-02-27 07:22:38.828,40002,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-27 04:01:00.000,207003e0-be20-4fb7-969a-3a0ca4a49218,
2021-02-21 03:31:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.433,2021-02-28 19:08:25.433,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 04:11:47.457,8c716801-0f6d-4074-89ef-bf0ca4fa3b78,
2021-02-14 04:39:23.258,8801206e-237d-4358-8210-b1791919abe0,,2021-02-28 19:08:25.860,2021-02-28 19:08:25.860,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-14 04:54:23.258,ec179313-90fd-496e-8897-0c76e2e93f88,
2021-02-18 03:45:29.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.601,2021-02-28 19:08:25.601,40001,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 03:55:29.067,6174e35d-437d-4b90-9749-2e6728d38f0d,
2021-02-21 04:11:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.433,2021-02-28 19:08:25.433,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 04:16:47.457,04fb5560-0147-4dd8-847a-845300fab5c2,
2021-02-14 04:54:23.258,8801206e-237d-4358-8210-b1791919abe0,,2021-02-28 19:08:25.860,2021-02-28 19:08:25.860,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-14 05:04:23.258,d38aeaa1-e308-4818-9765-bd33a90bfcd7,
2021-02-19 04:30:10.006,a96be6cb-a3a9-48e7-a451-c4229ea6fb70,,2021-02-28 19:08:25.536,2021-02-28 19:08:25.536,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-19 04:35:10.006,7450b655-95ae-43af-a982-089ea503bd67,
2021-02-18 03:55:29.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.601,2021-02-28 19:08:25.601,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 03:57:59.067,3605fbde-0255-4f86-8d23-90551c738935,
2021-02-26 06:03:00.000,3cdbf4b0-5aaa-7883-3a46-ba993d26a9cb,,2021-02-26 07:13:07.041,2021-02-26 07:13:07.041,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 06:07:00.000,6537e0e0-78a5-49b3-bcfd-c1caab439ea8,
2021-02-14 05:04:23.258,8801206e-237d-4358-8210-b1791919abe0,,2021-02-28 19:08:25.860,2021-02-28 19:08:25.860,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-14 05:14:23.258,fbf86dde-93cc-414a-a452-ba60c166870c,
2021-02-21 04:16:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.433,2021-02-28 19:08:25.433,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 04:26:47.457,488e9f77-d3bd-47e3-b905-63df839fe5e9,
2021-02-14 05:14:23.258,8801206e-237d-4358-8210-b1791919abe0,,2021-02-28 19:08:25.860,2021-02-28 19:08:25.860,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-14 05:16:53.258,154c77f1-f49d-4279-ba92-3b10fbbaff14,
2021-02-27 04:01:00.000,b9741d79-00a9-53d4-f598-214358a9f67e,,2021-02-27 07:22:38.829,2021-02-27 07:22:38.829,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-27 04:05:00.000,5bee40a8-a000-4cbf-9dda-0c4351deb091,
2021-02-14 05:16:53.258,8801206e-237d-4358-8210-b1791919abe0,,2021-02-28 19:08:25.860,2021-02-28 19:08:25.860,40001,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-14 05:26:53.258,de178480-7e92-40bc-8e39-8b6d79032f9b,
2021-02-19 04:35:10.006,a96be6cb-a3a9-48e7-a451-c4229ea6fb70,,2021-02-28 19:08:25.536,2021-02-28 19:08:25.536,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-19 04:45:10.006,b3fb9f19-c912-4055-a589-759ccb2b090c,
2021-02-18 03:57:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.602,2021-02-28 19:08:25.602,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 04:17:59.067,f169a296-5cad-4995-b0ab-3f1bacedb690,
2021-02-26 05:58:00.000,3cdbf4b0-5aaa-7883-3a46-ba993d26a9cb,,2021-02-26 07:13:07.041,2021-02-26 07:13:07.041,40001,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 05:59:00.000,6e3f579b-dba0-4a0f-8450-b0039f7e816a,
2021-02-14 05:26:53.258,8801206e-237d-4358-8210-b1791919abe0,,2021-02-28 19:08:25.860,2021-02-28 19:08:25.860,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-14 05:36:53.258,4dae0815-a774-4aca-bf9e-cbb01bb30bdb,
2021-02-18 04:17:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.602,2021-02-28 19:08:25.602,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 04:22:59.067,4257119a-4d62-43c5-ba97-581ebf5da0d5,
2021-02-14 05:36:53.258,8801206e-237d-4358-8210-b1791919abe0,,2021-02-28 19:08:25.860,2021-02-28 19:08:25.860,40001,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-14 05:46:53.258,f53ea505-d006-46c0-8cdb-94043e3d9fa8,
2021-02-18 04:22:59.067,9c3d123d-862b-4086-ad3d-d6d8a0369e27,,2021-02-28 19:08:25.602,2021-02-28 19:08:25.602,40003,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-18 05:02:59.067,f58322ce-44d6-40b3-ad5f-e609253599b0,
2021-02-23 05:00:00.000,06cb74d7-4d5e-fed3-4d97-13b48a4d6814,,2021-02-23 12:32:09.116,2021-02-23 12:32:09.116,40004,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-23 05:33:00.000,c0e78c5b-b8fb-450b-a742-f83fe766fc80,
2021-02-19 04:45:10.006,a96be6cb-a3a9-48e7-a451-c4229ea6fb70,,2021-02-28 19:08:25.536,2021-02-28 19:08:25.536,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-19 04:50:00.000,35ef8df1-0610-4290-ba70-281223fb476c,
2021-02-14 05:46:53.258,8801206e-237d-4358-8210-b1791919abe0,,2021-02-28 19:08:25.860,2021-02-28 19:08:25.860,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-14 05:49:23.258,2ebe7a23-b43c-449e-a8e3-85af3ae479cb,
2021-02-26 02:39:00.000,3cdbf4b0-5aaa-7883-3a46-ba993d26a9cb,,2021-02-26 07:13:07.031,2021-02-26 07:13:07.031,40003,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 02:40:00.000,54894bf6-bdca-4ccf-857f-ebcc98308962,
2021-02-21 04:26:47.457,502b5a20-0344-4603-b150-581c148cfcc8,,2021-02-28 19:08:25.433,2021-02-28 19:08:25.433,40002,UTC+0200,OD8XXfRrR9,com.urbandroid.sleep,2021-02-21 04:36:47.457,2407392b-98eb-4e3d-9147-5f2780755f62,
