com.samsung.shealth.rewards,6156001,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
1203,,11007,,e505d14c-df60-a8e0-b025-c94d97588661,2021-02-28 13:50:31.953,2020-12-05 13:39:21.783,,,1203,UTC+0200,4963210,vC702BfhH0,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2020-12-05 13:35:20.880,20fda095-b7ea-4ed0-9b33-dbb52e270ef1,0,
,2021-03-08 22:00:00.000,,2499999,,2021-03-14 22:00:10.540,2021-03-09 22:00:04.010,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6299}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-08 22:00:00.000,d2e79665-4c55-4776-8a05-91706250531f,1,
1202,,11007,,82ba609c-9816-9c72-799e-109bd4fa087d,2021-02-28 13:50:31.320,2021-02-28 13:50:24.765,,,1202,UTC+0200,4.8647795,vC702BfhH0,com.sec.android.app.shealth,sport.tracker.best.record.pace.lifetime,2020-12-19 14:06:15.500,e3fb20c1-4c6f-4e55-8b84-df61e4559abb,0,
,2020-11-10 22:00:00.000,,100003,,2021-03-03 08:19:38.976,2021-03-03 08:19:38.976,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7768}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-10 22:00:00.000,95910f94-bd40-4808-8aa1-f051f159ee37,1,
,2021-03-23 22:00:00.000,,100003,,2021-03-29 21:00:05.625,2021-03-29 21:00:05.625,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12919}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-23 22:00:00.000,cc471349-be1d-46c0-aeca-6dceebbf48e2,1,
,2021-01-23 22:00:00.000,,10009,,2021-03-03 08:19:37.937,2021-03-03 08:19:37.937,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":10079}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-23 22:00:00.000,4faf852f-562f-4fee-850e-09b8c776d708,1,
,2021-02-19 07:44:46.006,,,,2021-03-30 07:00:41.701,2021-03-30 07:00:41.701,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,8,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-02-18 22:20:10.006,76258565-b36d-4025-9b34-33789aa84aa2,0,
,2021-03-14 15:31:43.202,,,,2021-03-19 12:38:35.977,2021-03-14 15:31:43.225,,,goal_activity_reward_goal_achieved,UTC+0300,"{""mIsCompleted"":false,""mValue"":73,""mValue2"":60}",OD8XXfRrR9,com.sec.android.app.shealth,goal.activity,2021-03-14 15:31:43.202,31f3a5d8-c5aa-4f34-b848-60b1484c54d8,0,
3000,,1002,,f5539231-05ae-1504-c46e-77d79bf8484b,2021-02-28 13:51:16.393,2021-02-28 13:51:08.963,,,3000,UTC+0200,3,vC702BfhH0,com.sec.android.app.shealth,sport.tracker.accumulated.distance.running,2020-12-24 15:14:29.290,9df23ff1-23e7-4966-84d8-bdff405165de,0,
,2020-11-27 22:00:00.000,,100003,,2021-03-03 08:19:38.977,2021-03-03 08:19:38.977,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7973}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-27 22:00:00.000,6e0c848e-b50d-4e17-90e4-3c4944e98e69,1,
,2021-01-20 05:41:34.563,,,,2021-03-30 07:00:41.702,2021-03-30 07:00:41.702,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0200,4,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-01-19 22:07:22.563,5eaa60de-55cc-4dd3-89b9-0e94570bd37b,1,
,2021-03-19 22:00:00.000,,100003,,2021-03-28 16:15:05.967,2021-03-20 16:55:04.536,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":9967}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-19 22:00:00.000,57deec76-109a-49e2-9667-bc26231f9ce8,1,
3000,,1002,,aa0132b7-e263-7d2a-902d-512a4688fc4e,2021-02-28 13:51:16.393,2021-02-28 13:51:12.246,,,3000,UTC+0200,5,vC702BfhH0,com.sec.android.app.shealth,sport.tracker.accumulated.distance.running,2021-01-09 12:42:59.010,35b14c6e-50c6-44a0-8761-e9dbcbbe34f1,0,
,2020-12-04 22:00:00.000,,100003,,2021-03-03 08:19:38.977,2021-03-03 08:19:38.977,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6676}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-04 22:00:00.000,3986a5cd-6033-4ad6-a1cf-323679a9b95d,1,
,2021-01-05 06:12:00.000,,,,2021-03-30 07:00:41.705,2021-03-30 07:00:41.705,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0200,3,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-01-05 00:36:00.000,ed6c163b-7049-4971-b69e-83ffdd30b833,0,
,2021-03-21 22:00:00.000,,10009,,2021-03-27 22:00:07.302,2021-03-22 22:00:01.879,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":8189}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-21 22:00:00.000,97572dba-511d-4f76-b546-27cc9f9b1981,1,
,2020-11-29 07:50:00.000,,,,2021-03-30 07:00:41.717,2021-03-30 07:00:41.717,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,1,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2020-11-28 22:24:00.000,df426f47-cfdf-4b1e-8208-ea19e9e30c37,0,
1205,,11007,,644029aa-3cdb-b13a-23db-d1650a6abbf0,2021-02-28 13:50:32.027,2020-11-30 12:35:03.844,,,1205,UTC+0200,203.467,vC702BfhH0,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2020-11-30 12:21:03.580,8d1988d5-d569-4674-8d86-3754a6be6340,0,
,2020-12-11 22:00:00.000,,100003,,2021-03-03 08:19:38.978,2021-03-03 08:19:38.978,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6427}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-11 22:00:00.000,799f1d3d-d98d-4d2f-98c6-af936403cdc2,1,
,2021-02-07 22:00:00.000,,10009,,2021-03-03 08:19:39.645,2021-03-03 08:19:37.937,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":13151}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-07 22:00:00.000,65b80414-f2f9-41a3-ab88-d94950ba6cad,1,
1202,,1002,,40854900-3069-5d6d-1b57-4fe027f2d824,2021-02-28 13:51:14.770,2021-02-28 13:51:08.179,,,1202,UTC+0200,3.0227227,vC702BfhH0,com.sec.android.app.shealth,sport.tracker.best.record.pace.lifetime,2020-12-22 12:36:08.820,3e0bec20-40b0-4f90-a581-a6005bfca6de,0,
,2020-12-17 22:00:00.000,,100003,,2021-03-03 08:19:38.978,2021-03-03 08:19:38.978,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":14811}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-17 22:00:00.000,22c3b8bb-9f67-43db-b035-17f9bc3d2dfb,1,
,2021-03-22 22:00:00.000,,2499999,,2021-03-28 21:00:09.216,2021-03-23 22:00:05.737,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":14039}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-22 22:00:00.000,e7c18545-8b4a-4586-8180-517fd9ca04ec,1,
,2021-02-16 22:00:00.000,,10009,,2021-03-03 08:19:39.657,2021-03-03 08:19:37.938,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6537}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-16 22:00:00.000,ea93e33f-2a6e-48b9-a525-1e875a0465f3,1,
1201,,11007,,e505d14c-df60-a8e0-b025-c94d97588661,2021-02-28 13:50:39.339,2020-12-05 13:39:21.765,,,1201,UTC+0200,13.163,vC702BfhH0,com.sec.android.app.shealth,sport.tracker.best.record.speed.lifetime,2020-12-05 13:35:20.880,e1587e2e-3cfd-483f-9a80-94cb6b61a78e,0,
,2021-03-24 22:00:00.000,,100003,,2021-03-29 21:00:15.027,2021-03-25 11:29:37.448,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":12005}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-24 22:00:00.000,a359c3df-5854-4e62-b9db-e5466f1be25e,1,
,2020-12-23 22:00:00.000,,100003,,2021-03-03 08:19:38.979,2021-03-03 08:19:38.979,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":14061}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-23 22:00:00.000,e2ad4c6e-6ad0-4931-8f31-a561c9418483,1,
,2021-02-23 22:00:00.000,,10009,,2021-03-03 08:19:39.667,2021-03-03 08:19:37.938,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6262}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-23 22:00:00.000,952e6be5-eed4-4c9f-99c0-f3f69fbce816,1,
1201,,1002,,4cb4e55e-8d6a-a048-0a09-29c3d1abb485,2021-02-28 13:51:08.790,2021-02-28 13:51:08.047,,,1201,UTC+0200,3.268,vC702BfhH0,com.sec.android.app.shealth,sport.tracker.best.record.speed.lifetime,2020-12-21 13:08:59.800,a7f32d3b-8700-4c2b-8fe3-3f0ef14525f6,0,
,2020-12-12 22:00:00.000,,10009,,2021-03-03 08:19:37.939,2021-03-03 08:19:37.939,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":28682}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-12 22:00:00.000,23add40d-75eb-4c92-8eb0-92fff1933593,1,
,2021-03-25 22:00:00.000,,100003,,2021-03-29 21:00:15.030,2021-03-26 12:27:48.261,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":9717}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-25 22:00:00.000,ad60ee80-9b00-4c08-82e2-6e7269edb97c,1,
,2020-12-29 22:00:00.000,,100003,,2021-03-03 08:19:38.979,2021-03-03 08:19:38.979,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":9499}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-29 22:00:00.000,fca76d07-7d4a-4e65-b904-e77645aa5ec6,1,
,2020-11-06 22:00:00.000,,2499999,,2021-03-03 08:19:37.958,2021-03-03 08:19:37.958,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":15421}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-06 22:00:00.000,262c2fe2-a225-4548-b01f-0ddf80faca05,1,
,2020-11-08 22:00:00.000,,10009,,2021-03-03 08:19:37.935,2021-03-03 08:19:37.935,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":13546}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-08 22:00:00.000,cfc7202e-ef10-487c-ac11-aa8a4c714604,1,
,2021-01-05 22:00:00.000,,100003,,2021-03-03 08:19:38.980,2021-03-03 08:19:38.980,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6679}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-05 22:00:00.000,2a4a8fbc-8961-4379-83f5-8ded4574c6dd,1,
,2021-03-22 22:00:00.000,,100003,,2021-03-26 22:00:12.228,2021-03-26 22:00:12.228,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14323}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-22 22:00:00.000,529ccb4f-93d6-4de5-8689-b8914eec8822,1,
,2020-11-12 22:00:00.000,,2499999,,2021-03-03 08:19:37.959,2021-03-03 08:19:37.959,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":17323}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-12 22:00:00.000,f2bbe06a-55dc-43f5-81fe-fc8ed8ffe821,1,
,2020-12-01 22:00:00.000,,10009,,2021-03-03 08:19:37.935,2021-03-03 08:19:37.935,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":9711}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-01 22:00:00.000,fb45f907-446b-4598-b664-1ba9fcca097c,1,
,2021-03-22 22:00:00.000,,100003,,2021-03-27 22:00:21.972,2021-03-27 22:00:21.972,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14323}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-22 22:00:00.000,8199b919-56bc-4b2b-931f-8ec234cfa540,1,
,2021-01-20 22:00:00.000,,100003,,2021-03-03 08:19:38.980,2021-03-03 08:19:38.980,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":12278}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-20 22:00:00.000,7dcdbfda-5d4d-41b7-8d0f-79b9250a23a0,1,
,2020-12-01 22:00:00.000,,2499999,,2021-03-03 08:19:37.959,2021-03-03 08:19:37.959,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":10765}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-01 22:00:00.000,f67ed21d-7938-4309-9dc8-6e90579f1775,1,
,2020-12-19 22:00:00.000,,10009,,2021-03-03 08:19:37.936,2021-03-03 08:19:37.936,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":14686}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-19 22:00:00.000,43a19f2b-119f-4ecf-a35a-07dbb53c1faa,1,
,2021-03-23 22:00:00.000,,100003,,2021-03-28 21:00:08.246,2021-03-28 21:00:08.246,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12919}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-23 22:00:00.000,ffed31b9-35b1-45a1-acef-6ab335b0fecf,1,
,2020-12-09 22:00:00.000,,2499999,,2021-03-03 08:19:37.960,2021-03-03 08:19:37.960,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7916}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-09 22:00:00.000,160e8e76-8288-4d9d-a6ea-794a627fffee,1,
,2021-01-28 22:00:00.000,,100003,,2021-03-03 08:19:38.981,2021-03-03 08:19:38.981,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6801}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-28 22:00:00.000,865989d9-6ad9-4065-ac39-f46086ab1306,1,
,2020-12-30 22:00:00.000,,10009,,2021-03-03 08:19:37.936,2021-03-03 08:19:37.936,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6431}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-30 22:00:00.000,5642bf8f-544f-45b0-8c93-0fad6a36f2a2,1,
,2021-03-22 07:15:00.000,,,,2021-03-30 07:00:41.701,2021-03-30 07:00:41.701,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0300,10,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-03-21 20:43:00.000,f2d3a577-8823-49c2-9d07-39a2c56b3f1d,1,
,2020-12-17 22:00:00.000,,2499999,,2021-03-03 08:19:37.960,2021-03-03 08:19:37.960,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":14593}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-17 22:00:00.000,89e6bc27-2291-4a56-b66f-8427faa4e458,1,
,2021-02-06 22:00:00.000,,100003,,2021-03-06 07:37:07.615,2021-03-03 08:19:38.982,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6586}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-06 22:00:00.000,0f75d00e-c98a-4ec6-b7da-18561f5be7ca,1,
,2021-02-11 05:33:00.000,,,,2021-03-30 07:00:41.702,2021-03-30 07:00:41.702,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0200,5,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-02-10 23:59:00.000,f687bb17-75c3-4c69-a47f-657865333575,0,
,2021-01-06 22:00:00.000,,10009,,2021-03-03 08:19:37.936,2021-03-03 08:19:37.936,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6604}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-06 22:00:00.000,e0750a71-3ea5-469a-9287-814bd7908f7e,1,
,2020-12-24 22:00:00.000,,2499999,,2021-03-03 08:19:37.961,2021-03-03 08:19:37.961,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":12708}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-24 22:00:00.000,83e0fab8-8056-4ead-abd8-8858cb79bab4,1,
,2021-02-14 22:00:00.000,,100003,,2021-03-13 17:04:03.146,2021-03-03 08:19:38.982,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":10040}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-14 22:00:00.000,9a817f5e-0914-49f9-914b-86042410ca8c,1,
,2021-01-11 05:41:06.465,,,,2021-03-30 07:00:41.705,2021-03-30 07:00:41.705,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0200,1,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2021-01-10 22:26:30.775,dd99e38d-2c0c-4ee0-99b9-e9b1c683af64,0,
,2020-12-31 22:00:00.000,,2499999,,2021-03-03 08:19:37.961,2021-03-03 08:19:37.961,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7079}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-12-31 22:00:00.000,af245708-bc64-4a15-a7b5-1af50bf6c2a7,1,
,2021-01-28 22:00:00.000,,10009,,2021-03-03 08:19:37.937,2021-03-03 08:19:37.937,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6155}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-28 22:00:00.000,013701c5-9435-445d-8372-a0c7fcab40e6,1,
,2021-02-20 22:00:00.000,,100003,,2021-03-20 19:55:07.940,2021-03-03 08:19:38.983,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6683}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-20 22:00:00.000,81412666-095e-4440-b2da-f34c7c13edac,1,
,2021-01-12 22:00:00.000,,2499999,,2021-03-03 08:19:37.962,2021-03-03 08:19:37.962,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6416}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-12 22:00:00.000,0b370150-2570-44f3-961d-04e832aa32aa,1,
,2020-12-04 06:45:10.837,,,,2021-03-30 07:00:41.706,2021-03-30 07:00:41.706,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,3,OD8XXfRrR9,com.sec.android.app.shealth,Sleep.Goal,2020-12-03 22:25:58.839,a2674467-1652-4077-b7fb-6b6ddf9e85a4,0,
,2021-02-09 22:00:00.000,,10009,,2021-03-03 08:19:39.648,2021-03-03 08:19:37.937,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":24383}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-09 22:00:00.000,ac7c6036-4ec5-4f2d-a6d1-beb1d568b4e7,1,
,2021-02-27 22:00:00.000,,100003,,2021-03-26 11:33:14.586,2021-03-03 08:19:38.984,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":10611}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-27 22:00:00.000,b7624c3e-94ab-4427-a8af-676032c001df,1,
,2021-01-25 22:00:00.000,,2499999,,2021-03-03 08:19:37.962,2021-03-03 08:19:37.962,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":10056}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-01-25 22:00:00.000,c9c7e4ee-edde-49e8-89c2-2fc1ddba7f9a,1,
,2021-02-18 22:00:00.000,,10009,,2021-03-03 08:19:39.670,2021-03-03 08:19:37.938,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6130}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-18 22:00:00.000,1ae29385-7203-4c34-8368-9a7681f88bb5,1,
,2021-02-09 22:00:00.000,,2499999,,2021-03-03 08:19:41.982,2021-03-03 08:19:37.962,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":24997}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-09 22:00:00.000,7a446add-c459-4710-8124-95d6f6c0403c,1,
,2021-03-07 22:00:00.000,,2499999,,2021-03-13 22:45:03.949,2021-03-08 22:00:04.416,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6146}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-07 22:00:00.000,2774b5a6-cee6-478e-92c8-8de17cf31a5c,1,
,2021-02-27 22:00:00.000,,10009,,2021-03-05 22:00:04.295,2021-03-03 08:19:37.938,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7840}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-27 22:00:00.000,a4141919-abaf-49b8-9fbd-680ecc05a281,1,
,2021-02-18 22:00:00.000,,2499999,,2021-03-03 08:19:41.994,2021-03-03 08:19:37.963,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7267}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-18 22:00:00.000,3ca86458-4290-4b51-9789-f93208d68cf4,1,
,2021-03-12 22:00:00.000,,100003,,2021-03-13 22:44:56.769,2021-03-13 22:44:56.769,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":17608}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-12 22:00:00.000,b900c56e-45fe-4fcb-95b4-3eebd4146a51,1,
,2021-02-27 22:00:00.000,,2499999,,2021-03-05 22:00:06.736,2021-03-03 08:19:37.963,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":9413}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-02-27 22:00:00.000,19cbfdc6-f1e1-4e45-a466-a874bf8d7707,1,
,2020-11-01 22:00:00.000,,2499999,,2021-03-03 08:19:37.957,2021-03-03 08:19:37.957,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6045}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-01 22:00:00.000,509cdec0-c952-4ee6-9f98-d8c3e16fdcd0,1,
,2021-03-18 22:00:00.000,,2499999,,2021-03-24 22:00:11.097,2021-03-19 22:00:05.614,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":6095}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-18 22:00:00.000,67c933fe-8143-4bd9-9526-47dd8d9b663f,1,
,2020-11-03 22:00:00.000,,100003,,2021-03-03 08:19:38.975,2021-03-03 08:19:38.975,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":7256}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-03 22:00:00.000,ef1034fe-a308-4481-94e1-c55f457e2189,1,
,2020-11-08 22:00:00.000,,2499999,,2021-03-03 08:19:37.959,2021-03-03 08:19:37.959,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":16230}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-08 22:00:00.000,bf8b2d9f-b675-4085-9d3b-3ba7217f6871,1,
,2020-11-07 22:00:00.000,,100003,,2021-03-03 08:19:38.976,2021-03-03 08:19:38.976,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":17221}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-07 22:00:00.000,72fd6d0e-d3b0-4504-90d2-433529bb1625,1,
,2021-03-21 22:00:00.000,,100003,,2021-03-28 21:00:08.336,2021-03-22 10:30:39.142,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":9829}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-21 22:00:00.000,8f70d405-44dd-4161-ba42-427683bb52e0,1,
,2020-11-21 22:00:00.000,,2499999,,2021-03-03 08:19:37.959,2021-03-03 08:19:37.959,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":12325}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-21 22:00:00.000,054380f4-bf4e-41ae-9a18-da14f17e2b6d,1,
,2020-11-15 22:00:00.000,,100003,,2021-03-03 08:19:38.976,2021-03-03 08:19:38.976,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":10933}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2020-11-15 22:00:00.000,f3eaedba-2979-40f3-a8e2-149bc2ebd4a2,1,
,2021-03-22 22:00:00.000,,10009,,2021-03-28 21:00:06.616,2021-03-23 22:00:02.850,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":6000,""mValue"":12723}",OD8XXfRrR9,com.sec.android.app.shealth,tracker.pedometer,2021-03-22 22:00:00.000,da52e0a2-f4a0-4863-bf57-46da07ce062d,1,
