com.samsung.shealth.tracker.pedometer_day_summary,6156001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
16263,4e8439d4-1b4b-4f94-956c-09bc4b418e19.binning_data.json,8727533,6000,331,2020-11-09 22:00:03.591,com.sec.android.app.shealth,2020-11-08 22:00:02.792,,1.3518466,11798.286,636.85785,15932,RHeBeWmk3Z,com.sec.android.app.shealth,0,4e8439d4-1b4b-4f94-956c-09bc4b418e19.achievement.json,4e8439d4-1b4b-4f94-956c-09bc4b418e19,1604793600000,
568,ca80bef0-4680-43eb-8a8d-608b364b82be.binning_data.json,320844,6000,14,2021-02-01 23:00:02.158,com.sec.android.app.shealth,2021-02-01 23:00:02.158,,1.3746555,441.051,22.19,554,RHeBeWmk3Z,com.sec.android.app.shealth,0,ca80bef0-4680-43eb-8a8d-608b364b82be.achievement.json,ca80bef0-4680-43eb-8a8d-608b364b82be,1612137600000,
47,a222997d-d5ff-4902-8e40-7cd8c1b2e3a5.binning_data.json,38383,6000,0,2020-12-04 23:00:01.268,com.sec.android.app.shealth,2020-12-04 23:00:01.268,,0.91457087,35.104683,1.7762451,47,vC702BfhH0,com.sec.android.app.shealth,0,a222997d-d5ff-4902-8e40-7cd8c1b2e3a5.achievement.json,a222997d-d5ff-4902-8e40-7cd8c1b2e3a5,1607040000000,
10038,c4f431e6-8715-46d7-b645-b9fae0fcec22.binning_data.json,4601490,6000,5175,2020-12-27 21:55:01.643,com.sec.android.app.shealth,2020-12-26 23:01:53.626,c4f431e6-8715-46d7-b645-b9fae0fcec22.source_info.json,1.8241671,8393.887,560.37994,4863,VfS0qUERdZ,com.sec.android.app.shealth,0,c4f431e6-8715-46d7-b645-b9fae0fcec22.achievement.json,c4f431e6-8715-46d7-b645-b9fae0fcec22,1609027200000,
20226,38f603f7-7e37-44c1-84a7-b9a1a86639e5.binning_data.json,12659825,6000,46,2020-12-26 23:00:14.145,com.sec.android.app.shealth,2020-12-26 23:00:14.145,,1.1636677,14731.83,800.10925,20180,RHeBeWmk3Z,com.sec.android.app.shealth,0,38f603f7-7e37-44c1-84a7-b9a1a86639e5.achievement.json,38f603f7-7e37-44c1-84a7-b9a1a86639e5,1608940800000,
10735,e97eea33-ab02-44d7-b09a-50345bde028b.binning_data.json,6149376,6000,164,2021-02-04 22:55:01.838,com.sec.android.app.shealth,2021-02-04 07:04:02.361,e97eea33-ab02-44d7-b09a-50345bde028b.source_info.json,1.3564171,8341.119,404.77927,10571,VfS0qUERdZ,com.sec.android.app.shealth,0,e97eea33-ab02-44d7-b09a-50345bde028b.achievement.json,e97eea33-ab02-44d7-b09a-50345bde028b,1612396800000,
2885,9c276568-ce58-4c48-9421-5ed751e687b8.binning_data.json,1488816,6000,289,2021-02-04 23:00:04.052,com.sec.android.app.shealth,2021-02-04 23:00:04.052,,1.5551898,2315.393,132.5099,2596,RHeBeWmk3Z,com.sec.android.app.shealth,0,9c276568-ce58-4c48-9421-5ed751e687b8.achievement.json,9c276568-ce58-4c48-9421-5ed751e687b8,1612396800000,
3690,7c4ddef8-7cc0-4490-b59e-560eca2b16bb.binning_data.json,1902749,6000,82,2021-01-11 23:00:04.504,com.sec.android.app.shealth,2021-01-11 23:00:04.504,,1.4424167,2744.558,153.61,3608,RHeBeWmk3Z,com.sec.android.app.shealth,0,7c4ddef8-7cc0-4490-b59e-560eca2b16bb.achievement.json,7c4ddef8-7cc0-4490-b59e-560eca2b16bb,1610323200000,
8817,d071cb8e-fa55-4f3d-b099-d025684fbecd.binning_data.json,3776282,6000,4951,2020-12-10 23:00:59.271,com.sec.android.app.shealth,2020-12-09 23:15:03.052,d071cb8e-fa55-4f3d-b099-d025684fbecd.source_info.json,2.0881038,7885.271,534.0341,3866,VfS0qUERdZ,com.sec.android.app.shealth,0,d071cb8e-fa55-4f3d-b099-d025684fbecd.achievement.json,d071cb8e-fa55-4f3d-b099-d025684fbecd,1607558400000,
8831,05ef5234-8b49-47ff-b9eb-3e3acc408b4b.binning_data.json,3907074,6000,5051,2020-12-01 23:00:04.257,com.sec.android.app.shealth,2020-12-01 23:00:04.257,,1.8825227,7355.156,507.31,3780,RHeBeWmk3Z,com.sec.android.app.shealth,0,05ef5234-8b49-47ff-b9eb-3e3acc408b4b.achievement.json,05ef5234-8b49-47ff-b9eb-3e3acc408b4b,1606780800000,
6974,9ba1c545-5194-432a-907e-397812c2c1da.binning_data.json,4241267,6000,133,2021-01-16 21:33:46.112,com.sec.android.app.shealth,2021-01-16 05:43:12.438,9ba1c545-5194-432a-907e-397812c2c1da.source_info.json,1.239936,5258.8994,272.30798,6841,VfS0qUERdZ,com.sec.android.app.shealth,0,9ba1c545-5194-432a-907e-397812c2c1da.achievement.json,9ba1c545-5194-432a-907e-397812c2c1da,1610755200000,
7246,d1d38c6c-df45-45ee-a374-35b296bed7d9.binning_data.json,2956460,6000,5352,2020-12-08 23:14:08.471,com.sec.android.app.shealth,2020-12-07 23:15:01.784,d1d38c6c-df45-45ee-a374-35b296bed7d9.source_info.json,2.2182708,6558.2305,474.9202,1894,VfS0qUERdZ,com.sec.android.app.shealth,0,d1d38c6c-df45-45ee-a374-35b296bed7d9.achievement.json,d1d38c6c-df45-45ee-a374-35b296bed7d9,1607385600000,
6641,92376662-74ad-445e-9bcb-d3ea879db1c4.binning_data.json,2792215,6000,4694,2021-01-22 23:00:03.718,com.sec.android.app.shealth,2021-01-22 23:00:03.718,,2.0345592,5680.929,408.121,1947,RHeBeWmk3Z,com.sec.android.app.shealth,0,92376662-74ad-445e-9bcb-d3ea879db1c4.achievement.json,92376662-74ad-445e-9bcb-d3ea879db1c4,1611273600000,
6045,6b6b92b4-cc88-449e-970e-f82af6ecf23a.binning_data.json,3160312,6000,168,2020-11-07 08:33:41.199,com.sec.android.app.shealth,2020-11-07 08:33:41.199,,1.4304346,4520.62,223.46,5877,RHeBeWmk3Z,com.sec.android.app.shealth,0,6b6b92b4-cc88-449e-970e-f82af6ecf23a.achievement.json,6b6b92b4-cc88-449e-970e-f82af6ecf23a,1604275200000,
5864,e1276dcb-31c1-4d57-aa73-69439ff47f00.binning_data.json,2448724,6000,4053,2021-02-11 23:00:01.769,com.sec.android.app.shealth,2021-02-11 23:00:01.769,,2.4468305,5991.6133,395.69397,1811,vC702BfhH0,com.sec.android.app.shealth,0,e1276dcb-31c1-4d57-aa73-69439ff47f00.achievement.json,e1276dcb-31c1-4d57-aa73-69439ff47f00,1613001600000,
15212,15f3e764-9f15-408d-9ca6-024580fb9d51.binning_data.json,8889020,6000,15,2020-11-13 22:00:00.825,com.sec.android.app.shealth,2020-11-13 22:00:00.825,,1.2864783,11435.531,538.7129,15197,vC702BfhH0,com.sec.android.app.shealth,0,15f3e764-9f15-408d-9ca6-024580fb9d51.achievement.json,15f3e764-9f15-408d-9ca6-024580fb9d51,1605225600000,
6554,9a9afcfd-72fb-41e1-83e1-94da06196c93.binning_data.json,2777631,6000,4606,2021-02-21 23:00:11.719,com.sec.android.app.shealth,2021-02-21 23:00:11.719,,2.0624268,5728.663,406.1122,1948,RHeBeWmk3Z,com.sec.android.app.shealth,0,9a9afcfd-72fb-41e1-83e1-94da06196c93.achievement.json,9a9afcfd-72fb-41e1-83e1-94da06196c93,1613865600000,
10579,114da92c-dee7-4f92-badd-05470d082a1a.binning_data.json,6148563,6000,4,2021-02-16 23:00:01.978,com.sec.android.app.shealth,2021-02-16 23:00:01.978,,1.3187729,8108.5586,389.79907,10575,vC702BfhH0,com.sec.android.app.shealth,0,114da92c-dee7-4f92-badd-05470d082a1a.achievement.json,114da92c-dee7-4f92-badd-05470d082a1a,1613433600000,
13183,5e851950-808e-498a-8813-6325144dc19e.binning_data.json,5275808,6000,10315,2020-12-23 23:00:04.268,com.sec.android.app.shealth,2020-12-23 23:00:04.268,,2.2592194,11919.209,860.079,2868,RHeBeWmk3Z,com.sec.android.app.shealth,0,5e851950-808e-498a-8813-6325144dc19e.achievement.json,5e851950-808e-498a-8813-6325144dc19e,1608681600000,
10580,76f11492-1f59-4a78-8854-a50a995968b2.binning_data.json,5863258,6000,37,2020-11-16 22:00:03.027,com.sec.android.app.shealth,2020-11-16 22:00:03.027,,1.3601667,7975.009,380.819,10543,RHeBeWmk3Z,com.sec.android.app.shealth,0,76f11492-1f59-4a78-8854-a50a995968b2.achievement.json,76f11492-1f59-4a78-8854-a50a995968b2,1605484800000,
7881,5cae1542-2544-4dc4-9170-7f8f688e8864.binning_data.json,3308048,6000,5479,2021-02-23 12:32:10.948,com.sec.android.app.shealth,2021-02-21 23:19:08.612,5cae1542-2544-4dc4-9170-7f8f688e8864.source_info.json,2.3528814,7783.4453,533.98,2402,VfS0qUERdZ,com.sec.android.app.shealth,0,5cae1542-2544-4dc4-9170-7f8f688e8864.achievement.json,5cae1542-2544-4dc4-9170-7f8f688e8864,1613952000000,
7516,1bd4a725-0ebd-4dc8-83ad-0a6c730edbbd.binning_data.json,3193586,6000,5525,2020-12-28 22:12:16.059,com.sec.android.app.shealth,2020-12-27 23:34:19.674,1bd4a725-0ebd-4dc8-83ad-0a6c730edbbd.source_info.json,2.3133671,7387.9375,513.69604,1991,VfS0qUERdZ,com.sec.android.app.shealth,0,1bd4a725-0ebd-4dc8-83ad-0a6c730edbbd.achievement.json,1bd4a725-0ebd-4dc8-83ad-0a6c730edbbd,1609113600000,
7606,5e0f7f54-016f-4a3c-95c5-0cdcbc7dea54.binning_data.json,3323101,6000,4107,2021-02-11 22:35:06.970,com.sec.android.app.shealth,2021-02-10 23:55:05.193,5e0f7f54-016f-4a3c-95c5-0cdcbc7dea54.source_info.json,2.1585405,7173.049,468.6995,3499,VfS0qUERdZ,com.sec.android.app.shealth,0,5e0f7f54-016f-4a3c-95c5-0cdcbc7dea54.achievement.json,5e0f7f54-016f-4a3c-95c5-0cdcbc7dea54,1613001600000,
10056,20f678d3-5d41-438a-8775-7dbfd2a8b81d.binning_data.json,4586745,6000,4774,2021-01-26 23:00:03.410,com.sec.android.app.shealth,2021-01-26 23:00:03.410,,1.7837626,8181.6655,553.1462,5282,RHeBeWmk3Z,com.sec.android.app.shealth,0,20f678d3-5d41-438a-8775-7dbfd2a8b81d.achievement.json,20f678d3-5d41-438a-8775-7dbfd2a8b81d,1611619200000,
105,009ddafb-90cc-40d5-8358-fa5af94be97e.binning_data.json,66002,6000,0,2020-12-16 23:00:01.975,com.sec.android.app.shealth,2020-12-16 23:00:01.975,,1.2093575,79.82031,3.932373,105,vC702BfhH0,com.sec.android.app.shealth,0,009ddafb-90cc-40d5-8358-fa5af94be97e.achievement.json,009ddafb-90cc-40d5-8358-fa5af94be97e,1608076800000,
9499,76f12086-e28f-4802-b5fc-75a628c46106.binning_data.json,3917809,6000,7234,2020-12-30 23:16:14.015,com.sec.android.app.shealth,2020-12-29 23:07:06.652,76f12086-e28f-4802-b5fc-75a628c46106.source_info.json,2.3179069,9081.118,648.59796,2265,VfS0qUERdZ,com.sec.android.app.shealth,0,76f12086-e28f-4802-b5fc-75a628c46106.achievement.json,76f12086-e28f-4802-b5fc-75a628c46106,1609286400000,
6408,68a2494f-04aa-4980-bdb2-3f5f2c039c19.binning_data.json,2636945,6000,4655,2020-12-12 23:00:03.273,com.sec.android.app.shealth,2020-12-12 23:00:03.273,,2.1360672,5632.693,405.4,1753,RHeBeWmk3Z,com.sec.android.app.shealth,0,68a2494f-04aa-4980-bdb2-3f5f2c039c19.achievement.json,68a2494f-04aa-4980-bdb2-3f5f2c039c19,1607731200000,
1445,c0f1e625-9070-4d9c-b0e7-e6fb0273a506.binning_data.json,740104,6000,75,2021-01-03 23:00:07.204,com.sec.android.app.shealth,2021-01-03 23:00:07.204,,1.4574317,1078.651,61.82,1370,RHeBeWmk3Z,com.sec.android.app.shealth,0,c0f1e625-9070-4d9c-b0e7-e6fb0273a506.achievement.json,c0f1e625-9070-4d9c-b0e7-e6fb0273a506,1609632000000,
6945,669a9df0-80b5-42b3-bb75-4f75a6487def.binning_data.json,2866097,6000,4998,2021-02-18 23:00:04.023,com.sec.android.app.shealth,2021-02-17 23:00:05.381,,2.2128606,6342.2734,451.33423,1947,RHeBeWmk3Z,com.sec.android.app.shealth,0,669a9df0-80b5-42b3-bb75-4f75a6487def.achievement.json,669a9df0-80b5-42b3-bb75-4f75a6487def,1613520000000,
2776,27a1d45e-c0a0-4fb3-b634-acc197210463.binning_data.json,1503071,6000,96,2020-12-12 23:00:03.211,com.sec.android.app.shealth,2020-12-11 23:00:07.583,,1.4087533,2117.457,110.88,2680,RHeBeWmk3Z,com.sec.android.app.shealth,0,27a1d45e-c0a0-4fb3-b634-acc197210463.achievement.json,27a1d45e-c0a0-4fb3-b634-acc197210463,1607644800000,
8261,ae87ee43-dfa7-43e0-b54e-d6a7dd2a97fd.binning_data.json,3596029,6000,4554,2021-02-25 23:00:03.131,com.sec.android.app.shealth,2021-02-25 23:00:03.131,,1.9595493,7046.598,486.75327,3707,RHeBeWmk3Z,com.sec.android.app.shealth,0,ae87ee43-dfa7-43e0-b54e-d6a7dd2a97fd.achievement.json,ae87ee43-dfa7-43e0-b54e-d6a7dd2a97fd,1614211200000,
7074,d4b0ab20-5419-4ba7-96de-cde7c1901200.binning_data.json,2965447,6000,5004,2021-02-17 23:09:41.212,com.sec.android.app.shealth,2021-02-17 08:12:01.427,d4b0ab20-5419-4ba7-96de-cde7c1901200.source_info.json,2.3620815,7004.6284,481.68878,2070,VfS0qUERdZ,com.sec.android.app.shealth,0,d4b0ab20-5419-4ba7-96de-cde7c1901200.achievement.json,d4b0ab20-5419-4ba7-96de-cde7c1901200,1613520000000,
6902,25645f39-296d-4ce5-a70f-22ba29efaee6.binning_data.json,2899449,6000,4675,2021-02-23 23:00:02.619,com.sec.android.app.shealth,2021-02-23 23:00:02.619,,2.4380553,7069.0186,471.45477,2227,vC702BfhH0,com.sec.android.app.shealth,0,25645f39-296d-4ce5-a70f-22ba29efaee6.achievement.json,25645f39-296d-4ce5-a70f-22ba29efaee6,1614038400000,
17323,f6aae4bd-79f2-485d-958c-94837faa3ebc.binning_data.json,9744667,6000,102,2020-11-13 22:00:01.802,com.sec.android.app.shealth,2020-11-13 22:00:01.802,,1.3071533,12737.774,625.34845,17221,RHeBeWmk3Z,com.sec.android.app.shealth,0,f6aae4bd-79f2-485d-958c-94837faa3ebc.achievement.json,f6aae4bd-79f2-485d-958c-94837faa3ebc,1605225600000,
14922,e8fe044b-5eae-4cc5-aa12-61f626989305.binning_data.json,9310348,6000,5,2021-02-02 23:00:02.096,com.sec.android.app.shealth,2021-02-02 23:00:02.096,,1.2149382,11311.499,546.18695,14917,vC702BfhH0,com.sec.android.app.shealth,0,e8fe044b-5eae-4cc5-aa12-61f626989305.achievement.json,e8fe044b-5eae-4cc5-aa12-61f626989305,1612224000000,
6795,cdc9e689-466a-46a1-92d0-8197efe541a0.binning_data.json,2878040,6000,4693,2021-01-22 21:27:00.328,com.sec.android.app.shealth,2021-01-21 23:12:03.152,cdc9e689-466a-46a1-92d0-8197efe541a0.source_info.json,2.336257,6723.8413,460.00143,2102,VfS0qUERdZ,com.sec.android.app.shealth,0,cdc9e689-466a-46a1-92d0-8197efe541a0.achievement.json,cdc9e689-466a-46a1-92d0-8197efe541a0,1611273600000,
6806,6a3cdae8-ea88-494b-aa22-68c6ed150a4a.binning_data.json,2808424,6000,4856,2021-02-12 23:00:04.386,com.sec.android.app.shealth,2021-02-12 23:00:04.386,,2.166914,6085.614,431.5536,1950,RHeBeWmk3Z,com.sec.android.app.shealth,0,6a3cdae8-ea88-494b-aa22-68c6ed150a4a.achievement.json,6a3cdae8-ea88-494b-aa22-68c6ed150a4a,1613088000000,
6045,0b71cdeb-b425-4bcf-b904-397daef8e6ff.binning_data.json,3160312,6000,168,2020-11-07 08:33:48.282,com.sec.android.app.shealth,2020-11-07 08:33:48.282,0b71cdeb-b425-4bcf-b904-397daef8e6ff.source_info.json,1.4304346,4520.62,223.46,5877,VfS0qUERdZ,com.sec.android.app.shealth,0,0b71cdeb-b425-4bcf-b904-397daef8e6ff.achievement.json,0b71cdeb-b425-4bcf-b904-397daef8e6ff,1604275200000,
7363,0e3cbdca-77e9-4ac1-8bb6-9acd010e939b.binning_data.json,3149446,6000,4589,2020-12-21 22:51:14.513,com.sec.android.app.shealth,2020-12-20 23:02:51.469,0e3cbdca-77e9-4ac1-8bb6-9acd010e939b.source_info.json,2.0681343,6513.4785,451.67053,2774,VfS0qUERdZ,com.sec.android.app.shealth,0,0e3cbdca-77e9-4ac1-8bb6-9acd010e939b.achievement.json,0e3cbdca-77e9-4ac1-8bb6-9acd010e939b,1608508800000,
4181,8c702f85-ecc5-4b3a-859b-834df355a556.binning_data.json,2211125,6000,173,2021-01-16 23:00:12.072,com.sec.android.app.shealth,2021-01-16 23:00:12.072,,1.4159805,3130.9104,177.69136,4008,RHeBeWmk3Z,com.sec.android.app.shealth,0,8c702f85-ecc5-4b3a-859b-834df355a556.achievement.json,8c702f85-ecc5-4b3a-859b-834df355a556,1610755200000,
12276,5446931b-28dc-40c0-aecd-63c8665bb0ef.binning_data.json,7339415,6000,53,2020-12-24 23:00:03.151,com.sec.android.app.shealth,2020-12-24 23:00:03.151,,1.2881464,9454.241,464.41916,12223,vC702BfhH0,com.sec.android.app.shealth,0,5446931b-28dc-40c0-aecd-63c8665bb0ef.achievement.json,5446931b-28dc-40c0-aecd-63c8665bb0ef,1608768000000,
10796,1db3f1dd-1def-44c2-98c1-be6a0ec17b1d.binning_data.json,6461616,6000,8,2021-01-02 23:00:01.441,com.sec.android.app.shealth,2021-01-02 23:00:01.441,,1.2787094,8262.529,404.76666,10788,vC702BfhH0,com.sec.android.app.shealth,0,1db3f1dd-1def-44c2-98c1-be6a0ec17b1d.achievement.json,1db3f1dd-1def-44c2-98c1-be6a0ec17b1d,1609545600000,
12495,4a6dd5e4-54dc-4ac1-a0c4-5e161e8c0ce9.binning_data.json,4924469,6000,10613,2021-01-09 23:00:03.684,com.sec.android.app.shealth,2021-01-09 23:00:03.684,,2.257995,11119.427,838.0474,1882,RHeBeWmk3Z,com.sec.android.app.shealth,0,4a6dd5e4-54dc-4ac1-a0c4-5e161e8c0ce9.achievement.json,4a6dd5e4-54dc-4ac1-a0c4-5e161e8c0ce9,1610150400000,
6273,72e81f67-38f1-496e-8f24-3de57cd9d787.binning_data.json,2611076,6000,4732,2021-02-09 23:00:02.218,com.sec.android.app.shealth,2021-02-09 23:00:02.218,,2.4848917,6488.2427,438.19113,1541,vC702BfhH0,com.sec.android.app.shealth,0,72e81f67-38f1-496e-8f24-3de57cd9d787.achievement.json,72e81f67-38f1-496e-8f24-3de57cd9d787,1612828800000,
4169,16a9eff9-5936-4c44-9794-c57088f9c0ff.binning_data.json,2324206,6000,34,2020-11-18 21:15:03.302,com.sec.android.app.shealth,2020-11-17 22:13:35.376,16a9eff9-5936-4c44-9794-c57088f9c0ff.source_info.json,1.3573333,3154.723,150.26622,4135,VfS0qUERdZ,com.sec.android.app.shealth,0,16a9eff9-5936-4c44-9794-c57088f9c0ff.achievement.json,16a9eff9-5936-4c44-9794-c57088f9c0ff,1605657600000,
10040,5f2e60a7-264c-4bdd-8c7c-169c97de4373.binning_data.json,5031568,6000,4772,2021-02-15 22:50:29.715,com.sec.android.app.shealth,2021-02-14 23:15:17.370,5f2e60a7-264c-4bdd-8c7c-169c97de4373.source_info.json,1.7321075,8715.218,568.0954,5268,VfS0qUERdZ,com.sec.android.app.shealth,0,5f2e60a7-264c-4bdd-8c7c-169c97de4373.achievement.json,5f2e60a7-264c-4bdd-8c7c-169c97de4373,1613347200000,
6586,30cab75e-3b53-4003-a2a7-11290b8b28a5.binning_data.json,2819331,6000,4435,2021-02-07 21:15:03.740,com.sec.android.app.shealth,2021-02-06 23:35:03.811,30cab75e-3b53-4003-a2a7-11290b8b28a5.source_info.json,2.2671692,6391.902,429.14075,2151,VfS0qUERdZ,com.sec.android.app.shealth,0,30cab75e-3b53-4003-a2a7-11290b8b28a5.achievement.json,30cab75e-3b53-4003-a2a7-11290b8b28a5,1612656000000,
6799,c814e95d-b3f5-46e4-89c8-c4e2d88ab2d8.binning_data.json,3977846,6000,18,2020-11-12 22:00:03.425,com.sec.android.app.shealth,2020-11-11 22:00:06.054,,1.2669587,5039.7676,245.55751,6781,RHeBeWmk3Z,com.sec.android.app.shealth,0,c814e95d-b3f5-46e4-89c8-c4e2d88ab2d8.achievement.json,c814e95d-b3f5-46e4-89c8-c4e2d88ab2d8,1605052800000,
462,1af69a74-50c0-4a11-bc76-7aa116500906.binning_data.json,280865,6000,0,2020-11-17 22:00:01.251,com.sec.android.app.shealth,2020-11-17 22:00:01.251,,1.2320033,346.02734,16.418457,462,vC702BfhH0,com.sec.android.app.shealth,0,1af69a74-50c0-4a11-bc76-7aa116500906.achievement.json,1af69a74-50c0-4a11-bc76-7aa116500906,1605571200000,
4033,bf603283-3e30-4ad8-ba0a-d3e58ef4826b.binning_data.json,2242860,6000,34,2020-11-18 22:00:03.704,com.sec.android.app.shealth,2020-11-18 22:00:03.704,,1.3548878,3038.825,144.719,3999,RHeBeWmk3Z,com.sec.android.app.shealth,0,bf603283-3e30-4ad8-ba0a-d3e58ef4826b.achievement.json,bf603283-3e30-4ad8-ba0a-d3e58ef4826b,1605657600000,
609,ef00c39b-493b-4e31-ae61-7cf603d855b7.binning_data.json,345249,6000,8,2021-01-10 23:00:03.483,com.sec.android.app.shealth,2021-01-10 23:00:03.483,,1.3605208,469.7193,23.299189,601,RHeBeWmk3Z,com.sec.android.app.shealth,0,ef00c39b-493b-4e31-ae61-7cf603d855b7.achievement.json,ef00c39b-493b-4e31-ae61-7cf603d855b7,1610236800000,
1060,5cfb6e3d-cac1-446d-ab01-dd64ff5ce749.binning_data.json,612584,6000,0,2020-11-15 22:00:01.244,com.sec.android.app.shealth,2020-11-15 22:00:01.244,,1.6017998,981.2383,50.25293,1060,vC702BfhH0,com.sec.android.app.shealth,0,5cfb6e3d-cac1-446d-ab01-dd64ff5ce749.achievement.json,5cfb6e3d-cac1-446d-ab01-dd64ff5ce749,1605398400000,
4126,942385c7-e2bc-4527-baf3-395e051f72fe.binning_data.json,2273860,6000,0,2020-11-23 19:21:29.145,com.sec.android.app.shealth,2020-11-23 19:21:29.145,,1.3865697,3152.8662,144.74677,4126,vC702BfhH0,com.sec.android.app.shealth,0,942385c7-e2bc-4527-baf3-395e051f72fe.achievement.json,942385c7-e2bc-4527-baf3-395e051f72fe,1606089600000,
7339,e432819d-8bd0-4820-b188-923c556fb252.binning_data.json,3135535,6000,4589,2020-12-21 23:00:04.130,com.sec.android.app.shealth,2020-12-21 23:00:04.130,,2.0711806,6494.261,450.76,2750,RHeBeWmk3Z,com.sec.android.app.shealth,0,e432819d-8bd0-4820-b188-923c556fb252.achievement.json,e432819d-8bd0-4820-b188-923c556fb252,1608508800000,
6470,66e497cb-0b80-45ea-865e-13084d202f83.binning_data.json,2739354,6000,4326,2021-01-06 23:00:10.610,com.sec.android.app.shealth,2021-01-06 23:00:10.610,,2.1083217,5775.4414,410.87488,2144,RHeBeWmk3Z,com.sec.android.app.shealth,0,66e497cb-0b80-45ea-865e-13084d202f83.achievement.json,66e497cb-0b80-45ea-865e-13084d202f83,1609891200000,
6237,c40dad78-4c7e-4ce1-8811-1bc9310b7ef0.binning_data.json,2639397,6000,4511,2021-02-28 13:47:36.947,com.sec.android.app.shealth,2021-02-21 23:00:02.681,,2.410986,6363.552,432.68146,1726,vC702BfhH0,com.sec.android.app.shealth,0,c40dad78-4c7e-4ce1-8811-1bc9310b7ef0.achievement.json,c40dad78-4c7e-4ce1-8811-1bc9310b7ef0,1613865600000,
11810,f3ad8230-5d16-47d8-bfae-70ccfb60b258.binning_data.json,5657354,6000,4548,2021-01-22 23:00:03.675,com.sec.android.app.shealth,2021-01-21 23:00:03.641,,1.6726775,9462.931,614.49304,7262,RHeBeWmk3Z,com.sec.android.app.shealth,0,f3ad8230-5d16-47d8-bfae-70ccfb60b258.achievement.json,f3ad8230-5d16-47d8-bfae-70ccfb60b258,1611187200000,
12431,7bddaf81-7f67-4274-8eac-e095aaeb1e30.binning_data.json,7267101,6000,19,2020-12-25 23:00:02.797,com.sec.android.app.shealth,2020-12-25 23:00:02.797,,1.3033894,9471.864,459.05237,12412,vC702BfhH0,com.sec.android.app.shealth,0,7bddaf81-7f67-4274-8eac-e095aaeb1e30.achievement.json,7bddaf81-7f67-4274-8eac-e095aaeb1e30,1608854400000,
6416,3517ad8d-38e2-4451-bfb9-a77efda7c19d.binning_data.json,2715037,6000,4425,2021-01-14 23:00:03.218,com.sec.android.app.shealth,2021-01-13 23:00:05.259,,2.0393512,5536.916,392.716,1991,RHeBeWmk3Z,com.sec.android.app.shealth,0,3517ad8d-38e2-4451-bfb9-a77efda7c19d.achievement.json,3517ad8d-38e2-4451-bfb9-a77efda7c19d,1610496000000,
4872,3d337389-4dfd-4186-afd0-c0e4c10691bd.binning_data.json,2964481,6000,34,2020-12-11 23:23:42.455,com.sec.android.app.shealth,2020-12-10 23:06:02.949,3d337389-4dfd-4186-afd0-c0e4c10691bd.source_info.json,1.231719,3651.4084,188.25163,4838,VfS0qUERdZ,com.sec.android.app.shealth,0,3d337389-4dfd-4186-afd0-c0e4c10691bd.achievement.json,3d337389-4dfd-4186-afd0-c0e4c10691bd,1607644800000,
9154,ec006217-69d0-4520-9087-574d73bf1ecb.binning_data.json,5126368,6000,80,2020-11-10 21:27:44.186,com.sec.android.app.shealth,2020-11-10 05:47:24.025,ec006217-69d0-4520-9087-574d73bf1ecb.source_info.json,1.3366597,6852.2095,335.39218,9074,VfS0qUERdZ,com.sec.android.app.shealth,0,ec006217-69d0-4520-9087-574d73bf1ecb.achievement.json,ec006217-69d0-4520-9087-574d73bf1ecb,1604966400000,
7479,f3057a90-6ec7-4171-988a-d273417255e9.binning_data.json,3005252,6000,5527,2020-12-15 23:00:03.469,com.sec.android.app.shealth,2020-12-14 23:00:03.945,,2.2992566,6909.846,500.997,1952,RHeBeWmk3Z,com.sec.android.app.shealth,0,f3057a90-6ec7-4171-988a-d273417255e9.achievement.json,f3057a90-6ec7-4171-988a-d273417255e9,1607904000000,
7588,68212e75-63a1-4c55-834f-815b03b997fd.binning_data.json,3244872,6000,5107,2020-11-29 22:55:03.350,com.sec.android.app.shealth,2020-11-29 07:57:32.596,68212e75-63a1-4c55-834f-815b03b997fd.source_info.json,1.9556699,6345.8994,434.76416,2481,VfS0qUERdZ,com.sec.android.app.shealth,0,68212e75-63a1-4c55-834f-815b03b997fd.achievement.json,68212e75-63a1-4c55-834f-815b03b997fd,1606608000000,
7580,a91f9905-16a3-4566-9d19-8c4b9a8e093a.binning_data.json,3222322,6000,4855,2021-02-23 23:00:04.801,com.sec.android.app.shealth,2021-02-23 23:00:04.801,,2.1270728,6854.115,482.85693,2725,RHeBeWmk3Z,com.sec.android.app.shealth,0,a91f9905-16a3-4566-9d19-8c4b9a8e093a.achievement.json,a91f9905-16a3-4566-9d19-8c4b9a8e093a,1614038400000,
6016,bdef3dcd-1f5a-42f6-9d08-8cf24348a566.binning_data.json,3844128,6000,7,2021-01-23 23:31:43.786,com.sec.android.app.shealth,2021-01-22 23:13:48.574,bdef3dcd-1f5a-42f6-9d08-8cf24348a566.source_info.json,1.1681112,4490.369,230.6168,6009,VfS0qUERdZ,com.sec.android.app.shealth,0,bdef3dcd-1f5a-42f6-9d08-8cf24348a566.achievement.json,bdef3dcd-1f5a-42f6-9d08-8cf24348a566,1611360000000,
