com.samsung.health.floors_climbed,6156001,5
start_time,custom,update_time,create_time,floor,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-02-28 04:10:49.101,,2021-02-28 04:12:48.537,2021-02-28 04:12:48.514,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-28 04:11:02.102,2d5d89f9-3d8a-8c55-e017-d248dea6f906,
2021-01-23 11:32:38.791,,2021-01-23 11:37:23.956,2021-01-23 11:37:23.819,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-23 11:32:51.793,ae7794d1-bce7-30d2-0bfb-ea8c6d2dd924,
2020-12-04 08:26:08.504,,2020-12-04 08:27:12.562,2020-12-04 08:27:12.514,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-04 08:26:37.506,d9fa357a-a740-261c-b49e-d3040490f79d,
2021-02-10 10:42:53.760,,2021-02-10 11:02:17.958,2021-02-10 11:02:17.931,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-10 10:43:02.762,16f9b597-d715-38e2-82b8-c9cb32e00f39,
2020-11-08 13:22:44.571,,2020-11-08 13:42:22.756,2020-11-08 13:42:22.721,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-08 13:22:51.573,b6a7873f-efa4-090a-b361-5f6a4392df45,
2020-11-07 15:25:02.352,,2020-11-07 15:27:11.474,2020-11-07 15:27:11.364,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-07 15:25:39.362,264ff399-be97-b316-85e1-ba95fcaa1531,
2021-01-19 12:51:39.723,,2021-01-19 12:52:32.945,2021-01-19 12:52:32.843,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-19 12:52:10.726,a4defa98-e747-2460-ae35-a1181bff65b1,
2020-12-29 14:26:16.882,,2020-12-29 14:32:55.016,2020-12-29 14:26:32.884,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-29 14:26:55.964,cdb45e44-9fcf-c7b5-2f98-f6c1ed593eb3,
2020-11-11 13:28:42.849,,2020-11-11 13:29:35.946,2020-11-11 13:29:35.874,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-11 13:28:56.858,9340d28a-c946-92bf-cfbf-eee626987b74,
2021-01-01 14:03:24.640,,2021-01-01 14:06:36.753,2021-01-01 14:03:43.648,11.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-01 14:06:28.682,9ddf8b58-6044-345f-4873-99cab0ec9c09,
2020-11-13 08:35:58.060,,2020-11-13 08:37:10.092,2020-11-13 08:37:10.075,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-13 08:36:18.061,d3f7ce7c-8534-7564-c9ff-ece9b479eee9,
2020-12-29 16:53:19.835,,2020-12-29 16:54:09.901,2020-12-29 16:54:09.840,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-29 16:53:49.837,9ae76530-a4b5-e83f-ed4b-da0ec42a8695,
2021-01-24 13:33:15.888,,2021-01-24 13:37:45.272,2021-01-24 13:34:10.972,6.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-24 13:37:03.231,4236a400-04e6-becb-54b4-a7cb8c78419a,
2020-12-30 14:06:48.904,,2020-12-30 14:07:34.995,2020-12-30 14:07:34.941,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-30 14:07:11.906,1a22cfc4-48e7-cdd4-f01e-d4793f481311,
2020-12-19 10:57:46.838,,2020-12-19 11:01:35.918,2020-12-19 11:01:35.857,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-19 10:58:02.841,9d28cc2f-3b54-216f-697b-212c83a45da3,
2020-11-02 06:34:50.577,,2020-11-02 06:36:28.676,2020-11-02 06:36:28.582,3.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-02 06:35:51.580,34e2c541-6a7b-a791-be10-752dc66e2cc1,
2020-11-09 13:42:04.372,,2020-11-09 13:43:47.424,2020-11-09 13:43:47.385,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-09 13:42:40.375,52b7af86-594a-5a34-aff0-6bbe76e41d6c,
2020-12-28 13:26:12.248,,2020-12-28 13:26:37.500,2020-12-28 13:26:30.256,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-28 13:26:36.461,de78c725-50e8-8471-af5d-31bb20f027c9,
2020-12-22 13:05:42.754,,2020-12-22 13:06:23.831,2020-12-22 13:06:23.767,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-22 13:06:07.757,276685b1-b0d2-411c-5c69-5ade958fa4d1,
2021-01-30 07:00:51.239,,2021-01-30 07:01:33.423,2021-01-30 07:01:33.397,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-30 07:01:17.241,d5d7f3e2-40f6-f3c4-81a2-bedc7a93a5e1,
2021-02-28 04:03:36.071,,2021-02-28 04:12:48.373,2021-02-28 04:12:48.276,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-28 04:04:29.089,11a47fe6-ec30-164f-9a45-f5352dd35f31,
2021-02-07 13:40:56.816,,2021-02-07 13:42:22.882,2021-02-07 13:42:22.831,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-07 13:41:27.818,01aedf73-cfc3-b9cd-6c55-df7b1340abf4,
2021-02-05 12:53:44.426,,2021-02-05 12:54:19.705,2021-02-05 12:54:19.626,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-05 12:54:19.606,e85a6b46-86bc-4267-edd8-d73749f292a2,
2021-02-18 09:09:05.458,,2021-02-18 09:12:01.560,2021-02-18 09:12:01.535,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-18 09:09:23.460,c6555474-5660-e64c-3d90-206c1b2bb189,
2020-12-13 06:39:26.420,,2020-12-13 06:47:48.601,2020-12-13 06:47:48.500,3.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-13 06:40:56.424,c12d8c5e-b0d8-d5bb-b18e-03b610305223,
2021-02-27 23:38:30.299,,2021-02-27 23:43:39.402,2021-02-27 23:43:39.376,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-27 23:38:42.301,9ffad02b-3d0d-cd54-2f35-5d7c116f89a0,
2021-02-24 12:03:20.867,,2021-02-24 12:04:14.982,2021-02-24 12:04:14.914,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-24 12:03:48.909,f54b824c-4d83-e139-5d1a-d7fac0255bdf,
2020-11-23 10:16:05.084,,2020-11-23 10:17:01.227,2020-11-23 10:17:01.191,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-23 10:16:28.086,e1afc109-c1ea-894e-2e15-2258d1a1ef68,
2020-11-10 11:00:16.493,,2020-11-10 11:24:07.554,2020-11-10 11:24:07.498,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 11:00:31.495,d5f0c525-984b-2456-95bd-4c879f338726,
2021-02-21 13:13:34.868,,2021-02-21 13:15:08.931,2021-02-21 13:15:08.890,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-21 13:14:05.877,2096a4d7-cf95-4885-9eee-836f265c3427,
2021-01-08 17:29:00.361,,2021-01-08 17:30:07.435,2021-01-08 17:30:07.391,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-08 17:29:30.364,48143529-7fd8-1725-431d-6d74144f92b0,
2021-01-24 12:11:23.838,,2021-01-24 12:12:32.056,2021-01-24 12:12:31.963,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-24 12:11:42.850,63b2ad20-0474-9f0a-9b09-8868c0fdf6b7,
2021-02-08 12:00:20.089,,2021-02-08 12:00:40.267,2021-02-08 12:00:40.123,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-08 12:00:27.091,d84c6855-5acb-3675-ed00-ca5a875ff8b5,
2020-12-08 12:42:48.467,,2020-12-08 12:44:51.518,2020-12-08 12:44:51.470,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-08 12:43:23.470,4881dfef-1f46-4568-4469-e7b49c8b85ee,
2021-02-23 13:23:47.275,,2021-02-23 13:24:50.622,2021-02-23 13:24:10.282,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-23 13:24:24.587,63352e73-2b10-2150-1a38-c49153468066,
2020-12-20 16:39:54.036,,2020-12-20 17:01:31.346,2020-12-20 17:01:31.106,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-20 16:40:25.039,df7be5e6-716d-263f-4431-bc56e68d267c,
2021-02-28 04:15:27.647,,2021-02-28 04:35:35.933,2021-02-28 04:35:35.815,6.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-28 04:17:04.660,cc796509-4d55-2ae6-2a57-453960af5d1c,
2020-12-19 11:18:24.838,,2020-12-19 11:20:06.828,2020-12-19 11:18:51.844,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-19 11:19:35.805,caff8fce-0906-db07-fdf0-ab4404f68f33,
2021-02-25 12:49:34.186,,2021-02-25 12:51:18.483,2021-02-25 12:51:18.368,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:50:06.188,aea85502-4b3b-a7ca-cbc7-fe5f7f00b249,
2020-11-30 12:23:13.567,,2020-11-30 12:23:43.606,2020-11-30 12:23:27.572,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-30 12:23:43.585,e82abbb7-3427-9346-7e84-bbd26c1ea5dc,
2020-11-10 17:03:59.857,,2020-11-10 17:12:22.117,2020-11-10 17:12:21.922,6.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 17:05:57.866,fc0fce6a-b317-6c7a-2200-2adcc9993b62,
2020-11-08 13:07:18.189,,2020-11-08 13:16:14.508,2020-11-08 13:11:53.292,28.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-08 13:14:59.357,82c4747e-73fe-8343-0ecb-d139de83404c,
2021-01-24 11:45:42.918,,2021-01-24 11:46:24.544,2021-01-24 11:46:24.444,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-24 11:46:14.921,3715132d-a7fc-5f06-0771-cf91da17a405,
2021-01-31 10:19:52.575,,2021-01-31 10:23:24.824,2021-01-31 10:20:14.618,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-31 10:20:50.777,d6ea78a9-ab84-639d-6a7f-c10b6bc38e57,
2021-02-15 09:31:41.887,,2021-02-15 09:34:06.039,2021-02-15 09:32:01.895,4.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-15 09:34:04.011,b3f273ec-cbde-d9a8-737e-2112eed231f2,
2021-02-20 10:48:03.342,,2021-02-20 10:52:58.449,2021-02-20 10:52:58.348,6.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-20 10:49:24.345,44b7b323-3494-6e95-a72e-0246120614c6,
2020-12-19 08:40:19.813,,2020-12-19 08:40:32.837,2020-12-19 08:40:32.819,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-19 08:40:31.815,ccfe0540-f8a4-f32c-26d5-98f470df28e4,
2020-12-05 13:38:18.804,,2020-12-05 13:39:20.852,2020-12-05 13:39:20.808,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-05 13:38:47.807,3cd6c634-9eaa-1acf-9fcf-346c698d1e1d,
2021-02-25 11:20:42.424,,2021-02-25 11:25:21.946,2021-02-25 11:25:21.653,8.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 11:24:56.451,8636c0be-4e71-fb32-a70e-d5a3c1ba8ad0,
2021-01-09 11:59:38.281,,2021-01-09 12:02:04.450,2021-01-09 11:59:56.285,12.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-09 12:02:02.430,cfc2e17f-e159-3c77-53a3-803db11a2baf,
2021-02-08 11:12:33.056,,2021-02-08 11:36:36.173,2021-02-08 11:36:36.150,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-08 11:12:49.058,2ac72ae5-22cd-1c86-0f1c-5c7e51f38381,
2020-11-10 08:29:27.405,,2020-11-10 08:35:35.477,2020-11-10 08:35:35.414,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 08:29:42.407,dcd6b0d2-c8cb-b26a-f8f0-90663d16240e,
2020-11-28 18:27:35.880,,2020-11-28 18:28:32.945,2020-11-28 18:28:32.885,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-28 18:28:06.883,851c6d9d-d78e-31c9-e8e0-41c63bf12341,
2021-02-20 10:53:17.959,,2021-02-20 10:58:31.180,2021-02-20 10:58:30.975,9.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-20 10:55:14.967,9533fd14-acba-593c-a39d-593f9820189e,
2020-11-08 12:07:47.599,,2020-11-08 12:19:53.726,2020-11-08 12:19:53.604,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-08 12:09:04.602,bdc28b92-cf6c-3bdd-cede-9322ec00802f,
2021-02-16 20:39:47.779,,2021-02-16 20:41:01.942,2021-02-16 20:41:01.845,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-16 20:40:14.817,ed8239ed-e234-7be9-34cd-e4b0804e5a3a,
2020-12-26 22:26:51.927,,2020-12-26 22:29:14.098,2020-12-26 22:29:14.069,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-26 22:27:18.929,c89d1dcd-0290-90b9-dc4f-50739f4069dc,
2021-02-27 13:15:04.922,,2021-02-27 13:24:29.396,2021-02-27 13:15:11.925,3.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-27 13:15:33.129,5d2193f9-ec3d-2ff2-be32-d9e5af845715,
2020-12-10 15:32:07.208,,2020-12-10 15:33:20.277,2020-12-10 15:33:20.217,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-10 15:32:36.212,82ee3646-63a4-c7b3-bff5-1efe18a3bf60,
2020-12-19 12:48:07.202,,2020-12-19 12:53:23.303,2020-12-19 12:53:23.215,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-19 12:48:30.205,75ed43e2-e7c2-0082-a370-2f64736ae1ca,
2021-03-03 08:50:26.969,,2021-03-03 08:54:37.241,2021-03-03 08:54:37.194,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-03 08:50:40.041,9e07f026-791d-c336-28ec-fa45bb703951,
2021-01-16 06:43:33.718,,2021-01-16 06:45:40.784,2021-01-16 06:45:40.757,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-16 06:43:57.720,eb8551af-8fe1-49d7-3d19-2d615f6fa6c0,
2020-12-11 09:02:07.388,,2020-12-11 09:03:29.427,2020-12-11 09:03:29.392,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-11 09:02:46.391,edf18c1d-2dc1-3c57-2f70-b2d3e7efeca1,
2021-03-04 13:52:01.828,,2021-03-04 13:52:59.935,2021-03-04 13:52:59.889,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-04 13:52:20.830,e418f847-7e12-1176-da81-cbcd3ef40d7c,
2020-12-27 12:04:56.429,,2020-12-27 12:10:16.930,2020-12-27 12:10:16.903,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-27 12:05:27.431,97691c55-a806-7ccc-439c-d63be831dd5a,
2020-12-13 06:35:15.417,,2020-12-13 06:47:48.484,2020-12-13 06:47:48.424,3.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-13 06:36:29.420,75ab401e-626b-edc0-f337-6c2a41212fc4,
2021-03-08 17:36:56.739,,2021-03-08 17:37:56.795,2021-03-08 17:37:56.751,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-08 17:37:15.741,d2ae63c2-a463-f013-51c2-7ae5f8df0c77,
2021-01-03 12:07:55.938,,2021-01-03 12:09:09.039,2021-01-03 12:09:08.969,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-03 12:08:12.941,52b87e6b-aa99-6297-c03b-46c382f9e27e,
2020-11-22 10:28:40.463,,2020-11-22 10:33:54.581,2020-11-22 10:29:10.697,12.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-22 10:32:18.085,2ea9b50f-f340-5077-015e-e573ebdb1850,
2020-12-05 13:22:13.749,,2020-12-05 13:24:32.825,2020-12-05 13:24:32.791,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-05 13:22:29.751,bc4e48a1-1e73-cda9-4b6c-e4be3c145182,
2020-11-10 12:27:13.337,,2020-11-10 12:34:31.382,2020-11-10 12:34:31.341,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 12:27:26.339,cca94265-e3b5-4d34-23dc-b82327e4c7e0,
2021-03-09 21:31:32.076,,2021-03-09 21:51:09.256,2021-03-09 21:51:09.134,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 21:31:49.078,d2fdb558-3ae9-6514-3961-4ab7f7c85581,
2021-02-10 15:58:50.177,,2021-02-10 16:10:12.322,2021-02-10 16:10:12.283,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-10 15:59:36.179,5189bea2-1f0d-229d-0015-a71e4ff2c88a,
2020-12-13 10:29:58.808,,2020-12-13 10:32:08.895,2020-12-13 10:32:08.817,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-13 10:30:36.814,6ea9e328-b0ba-9add-be52-1ccc7375b5ad,
2020-12-13 10:25:44.896,,2020-12-13 10:28:02.929,2020-12-13 10:28:02.901,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-13 10:26:10.897,845f09ce-04c2-f70c-049e-4c14251f7b4f,
2021-03-12 08:29:19.778,,2021-03-12 08:29:46.909,2021-03-12 08:29:46.846,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 08:29:40.785,8fdc94c3-4a43-8d3c-a2f1-a93a0a1be480,
2020-12-15 12:25:42.458,,2020-12-15 12:27:38.494,2020-12-15 12:27:38.461,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-15 12:26:15.460,b944c162-415b-a73a-7f32-d42cb10e496b,
2021-02-15 10:50:25.752,,2021-02-15 10:51:59.884,2021-02-15 10:51:59.823,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-15 10:51:00.755,daa73457-0567-a6ca-d075-640781d18cea,
2021-01-31 08:40:47.318,,2021-01-31 08:44:34.410,2021-01-31 08:44:34.323,4.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-31 08:43:14.323,5f72ae45-0467-9fe0-37fc-475f371b8eb6,
2021-01-26 12:42:48.432,,2021-01-26 12:45:07.724,2021-01-26 12:45:07.652,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-26 12:43:19.434,b3cdf4b8-810f-f4ca-170c-7541aaaeb8e4,
2020-11-28 06:35:47.439,,2020-11-28 06:59:09.471,2020-11-28 06:59:09.444,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-28 06:35:55.441,ed3f4cd0-3ae3-89e9-db2c-0a82645d5411,
2021-03-13 09:23:04.138,,2021-03-13 09:35:47.356,2021-03-13 09:35:47.322,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-13 09:23:10.145,5f076e2e-de45-a2dc-2fe1-e6be4abf0a32,
2021-02-06 10:18:34.509,,2021-02-06 10:21:38.668,2021-02-06 10:21:38.538,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-06 10:19:05.511,c2b51ab2-d5ec-3489-ead7-0b1296d85d2c,
2020-12-13 11:15:21.241,,2020-12-13 11:16:21.302,2020-12-13 11:15:41.246,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-13 11:16:19.282,31407b89-28be-b128-b373-e4d1bf3c5e7a,
2021-02-09 12:50:15.264,,2021-02-09 12:51:15.589,2021-02-09 12:50:40.372,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-09 12:50:53.554,e025c5a0-4438-5db1-69fa-d02c7ecd435c,
2021-03-14 19:59:07.691,,2021-03-14 19:59:33.771,2021-03-14 19:59:33.721,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-14 19:59:23.693,5d74cedd-68f6-e747-abf7-45a11b9c1fd1,
2020-11-23 16:19:24.722,,2020-11-23 16:20:34.782,2020-11-23 16:20:34.749,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-23 16:19:49.725,8a059549-6b86-9825-e746-5a60bc70c00a,
2020-12-27 11:48:02.427,,2020-12-27 12:10:16.889,2020-12-27 12:10:16.858,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-27 11:48:31.430,1f22bba6-c7db-3644-a81e-18712f4b08a9,
2021-03-20 10:22:18.744,,2021-03-20 10:23:43.825,2021-03-20 10:23:43.787,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 10:22:45.747,e8de2447-b995-d179-1fe4-8e318d93e154,
2021-02-08 12:54:10.091,,2021-02-08 12:55:12.563,2021-02-08 12:54:37.151,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-08 12:54:41.505,2a07f337-5385-7ce5-f214-0bc4ccb36ca6,
2021-02-28 10:10:13.538,,2021-02-28 10:12:30.591,2021-02-28 10:12:30.542,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-28 10:10:37.540,f7e408a8-76b4-b6df-acb2-1d90e7aa60a7,
2020-11-10 11:08:05.495,,2020-11-10 11:24:07.654,2020-11-10 11:24:07.620,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 11:08:13.497,4d6c5451-1d03-1337-7fc8-a99ecedbd396,
2021-02-28 03:54:55.031,,2021-02-28 04:12:48.252,2021-02-28 04:12:48.119,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-28 03:55:07.033,da7e1811-4951-7458-ffa5-0c242446e1e4,
2021-03-20 17:09:47.617,,2021-03-20 17:12:00.705,2021-03-20 17:12:00.676,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 17:10:14.619,c9694542-57fd-5ffd-28cc-c9d1a324ebf2,
2020-11-22 13:22:16.905,,2020-11-22 13:24:14.941,2020-11-22 13:24:14.909,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-22 13:22:28.907,dacab66f-5732-9f2c-a659-4eb792165ef6,
2021-02-18 11:02:09.584,,2021-02-18 11:13:31.636,2021-02-18 11:13:31.611,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-18 11:02:23.586,65cc2022-db1e-2e0f-4ff7-09f0dc23a78d,
2021-02-11 18:10:07.630,,2021-02-11 18:10:35.596,2021-02-11 18:10:20.689,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-11 18:10:30.506,1cf257dd-50de-d869-3e45-6f128bec1e47,
2021-03-21 15:35:37.166,,2021-03-21 15:53:22.836,2021-03-21 15:53:22.572,3.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 15:36:03.170,c68093ff-f6ec-2101-3f4a-f0df9ca34a2e,
2021-02-18 09:38:40.532,,2021-02-18 09:51:52.625,2021-02-18 09:51:52.588,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-18 09:39:06.534,a5fc4791-f917-c8f3-46ab-c6c235b52d46,
2021-03-01 22:15:16.565,,2021-03-01 22:15:16.592,2021-03-01 22:15:16.568,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-01 22:15:16.567,66ae0d2e-ae95-7b2d-5d3c-6b2d79957034,
2020-12-13 11:56:15.481,,2020-12-13 11:58:33.544,2020-12-13 11:58:33.489,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-13 11:56:43.484,698014c0-644d-fee8-3b9f-b82a17687d30,
2021-02-22 11:59:45.463,,2021-02-22 12:01:03.759,2021-02-22 12:00:12.525,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-22 12:00:20.658,f902946e-c7d2-7c33-2e4f-388f81ccbf47,
2021-03-23 10:07:08.748,,2021-03-23 10:16:36.721,2021-03-23 10:07:32.753,27.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-23 10:16:33.705,d73d4b2a-b8a8-39ee-0a1b-26bad801ea33,
2021-02-27 13:05:17.534,,2021-02-27 13:08:45.297,2021-02-27 13:08:45.112,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-27 13:05:41.537,3ea62fd5-535d-3810-2c43-8a52d66c3b74,
2020-12-17 13:41:23.916,,2020-12-17 13:41:46.959,2020-12-17 13:41:46.927,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-17 13:41:38.918,fa3a4842-5ee8-4563-d313-c5ffb060b0bc,
2021-03-23 15:43:53.876,,2021-03-23 15:44:16.903,2021-03-23 15:44:07.883,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-23 15:44:14.884,9c5da7b4-80ca-14ef-b16d-c386f5d157d6,
2021-01-11 17:49:56.842,,2021-01-11 17:50:41.901,2021-01-11 17:50:41.871,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-11 17:50:23.844,0ea57513-1c60-a68d-0ff2-9b271320579d,
2021-02-18 09:23:42.209,,2021-02-18 09:27:46.333,2021-02-18 09:27:46.233,4.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-18 09:25:12.215,f156cc29-878d-f9f8-f36d-a139c7512b7b,
2021-03-03 20:11:29.511,,2021-03-03 20:11:50.544,2021-03-03 20:11:50.515,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-03 20:11:46.513,0706f169-6392-7482-aa68-0566c2935bc9,
2021-03-26 12:51:01.183,,2021-03-26 12:52:29.333,2021-03-26 12:52:29.300,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-26 12:51:21.228,86f46ac5-7991-92da-6d3d-b7d74459f0df,
2020-12-23 17:24:18.496,,2020-12-23 17:25:56.756,2020-12-23 17:25:56.693,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-23 17:24:41.556,bd67bab9-c235-349a-3260-4877ae6d7621,
