com.samsung.shealth.exercise,6156001,11
live_data_internal,mission_value,subset_data,total_calorie,completion_status,pace_info_id,pace_live_data,sensing_status,source_type,mission_type,tracking_status,program_id,reward_status,heart_rate_sample_count,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid
f5539231-05ae-1504-c46e-77d79bf8484b.live_data_internal.json,0,,195.46696,0,,,f5539231-05ae-1504-c46e-77d79bf8484b.sensing_status.json,1,0,,,1,856,0.0,,,f5539231-05ae-1504-c46e-77d79bf8484b.location_data_internal.json,f5539231-05ae-1504-c46e-77d79bf8484b.additional_internal.json,2814330,,,f5539231-05ae-1504-c46e-77d79bf8484b.com.samsung.health.exercise.location_data.json,2020-12-24 14:27:32.910,1002,,412.18292,1.71,108.0,30001,,404.2884,137.0,2020-12-24 16:57:12.455,2020-12-24 15:14:31.558,,5.871,22.897102,80.0,1074,8388.67,,195.426,167.71,0.0,47.421,UTC+0200,RHeBeWmk3Z,,,f5539231-05ae-1504-c46e-77d79bf8484b.com.samsung.health.exercise.live_data.json,,2.9806988,com.sec.android.app.shealth,,,,2020-12-24 15:14:29.290,f5539231-05ae-1504-c46e-77d79bf8484b,
,0,,79.0,0,,,,4,0,,,0,,0.0,,,,,1231801,,,,2020-11-23 09:44:10.124,1001,,,,,30001,,,,2020-11-23 10:05:42.652,2020-11-23 10:05:42.652,,1.4436667,,,1980,1485.723,,79.0,,,,UTC+0300,RHeBeWmk3Z,,,51c95441-b08c-046e-2946-d793d0633697.com.samsung.health.exercise.live_data.json,,1.3572347,com.sec.android.app.shealth,,,,2020-11-23 10:04:41.925,51c95441-b08c-046e-2946-d793d0633697,
8fa40765-0fa5-10ff-e3f1-b4e411be8ef9.live_data_internal.json,0,,319.96518,0,,,,1,0,,,1,2181,0.0,,,8fa40765-0fa5-10ff-e3f1-b4e411be8ef9.location_data_internal.json,,3061120,,,8fa40765-0fa5-10ff-e3f1-b4e411be8ef9.com.samsung.health.exercise.location_data.json,2021-01-24 13:32:26.520,13001,,2059.2246,268.987,110.0,,,1986.8646,140.0,2021-01-24 16:59:51.095,2021-01-24 14:56:26.544,,2.771,,77.0,,773.127,,280.968,,280.998,,UTC+0200,RHeBeWmk3Z,,,8fa40765-0fa5-10ff-e3f1-b4e411be8ef9.com.samsung.health.exercise.live_data.json,,0.25256345,com.sec.android.app.shealth,,,,2021-01-24 14:56:25.210,8fa40765-0fa5-10ff-e3f1-b4e411be8ef9,
4cb4e55e-8d6a-a048-0a09-29c3d1abb485.live_data_internal.json,0,,345.08987,0,,,4cb4e55e-8d6a-a048-0a09-29c3d1abb485.sensing_status.json,1,0,,,1,1083,0.0,,,4cb4e55e-8d6a-a048-0a09-29c3d1abb485.location_data_internal.json,4cb4e55e-8d6a-a048-0a09-29c3d1abb485.additional_internal.json,1734359,,,4cb4e55e-8d6a-a048-0a09-29c3d1abb485.com.samsung.health.exercise.location_data.json,2020-12-21 12:40:02.530,1002,,380.0443,0.0,158.0,30001,,373.21124,172.0,2020-12-21 13:46:54.342,2020-12-21 13:09:01.744,,3.268,157.44136,76.0,4551,5131.247,,345.032,172.194,18.522,47.101,UTC+0200,RHeBeWmk3Z,,,4cb4e55e-8d6a-a048-0a09-29c3d1abb485.com.samsung.health.exercise.live_data.json,,2.9585824,com.sec.android.app.shealth,,,,2020-12-21 13:08:59.800,4cb4e55e-8d6a-a048-0a09-29c3d1abb485,
,0,,131.0,0,,,,4,0,,,0,,0.0,,,,,2320743,,,,2020-11-12 16:01:33.501,1001,,,,,30001,,,,2020-11-12 16:41:15.444,2020-11-12 16:41:15.444,,1.5277778,,,3529,2630.414,,131.0,,,,UTC+0300,RHeBeWmk3Z,,,26ebe93c-f645-aba3-2afb-647a29d04780.com.samsung.health.exercise.live_data.json,,1.2791047,com.sec.android.app.shealth,,,,2020-11-12 16:40:14.244,26ebe93c-f645-aba3-2afb-647a29d04780,
,,,,,,,,,,,,1,,,,,,,2700000,,,,2020-12-19 10:56:00.000,11007,,,,,,,,,2021-02-28 13:47:44.198,2020-12-21 21:56:31.729,,,,,,,,407.0,,,,UTC+0200,vC702BfhH0,,,,,,com.myfitnesspal.android,,,,2020-12-19 11:41:00.000,de8cc63b-b0f5-4a9f-9a27-b1690a90cc6c,
,0,,45.0,0,,,,4,0,,,0,1,0.0,,,,,600000,,,6976fee5-0ff4-e010-8db2-064af4c6fe47.com.samsung.health.exercise.location_data.json,2021-01-04 14:17:08.701,1001,,,,101.0,30001,,,101.0,2021-01-04 14:27:52.657,2021-01-04 14:27:52.657,,1.5555556,,101.0,1141,877.021,,45.0,,,,UTC+0200,RHeBeWmk3Z,,,6976fee5-0ff4-e010-8db2-064af4c6fe47.com.samsung.health.exercise.live_data.json,,1.4289693,com.sec.android.app.shealth,,,,2021-01-04 14:27:08.701,6976fee5-0ff4-e010-8db2-064af4c6fe47,
,0,,63.0,0,,,,4,0,,,0,4,0.0,,,,,1206456,,,de7dc7ab-7283-e582-473a-166b3336f199.com.samsung.health.exercise.location_data.json,2020-12-24 15:40:22.862,1001,,,,97.0,30001,,,100.0,2020-12-24 16:01:29.920,2020-12-24 16:01:29.920,,1.3888888,,96.0,1328,981.03,,63.0,,,,UTC+0200,RHeBeWmk3Z,,,de7dc7ab-7283-e582-473a-166b3336f199.com.samsung.health.exercise.live_data.json,,1.2369705,com.sec.android.app.shealth,,,,2020-12-24 16:00:29.318,de7dc7ab-7283-e582-473a-166b3336f199,
ea8ddeb7-4563-763e-2b76-acaeb0050f29.live_data_internal.json,0,,185.98067,0,,,,1,0,,,1,850,0.0,,,ea8ddeb7-4563-763e-2b76-acaeb0050f29.location_data_internal.json,,1390429,,,ea8ddeb7-4563-763e-2b76-acaeb0050f29.com.samsung.health.exercise.location_data.json,2021-01-23 11:31:00.740,11007,,433.23862,701.33,137.0,,,372.33685,166.0,2021-01-23 15:18:17.642,2021-01-23 11:54:56.466,,9.103,,96.0,,5374.869,,185.099,,82.974,,UTC+0200,RHeBeWmk3Z,,,ea8ddeb7-4563-763e-2b76-acaeb0050f29.com.samsung.health.exercise.live_data.json,,3.8656163,com.sec.android.app.shealth,,,,2021-01-23 11:54:55.880,ea8ddeb7-4563-763e-2b76-acaeb0050f29,
,,,,,,,,,,,,1,,,,,,,1680000,,,,2020-12-21 12:40:00.000,1002,,,,,,,,,2021-02-28 13:47:38.165,2020-12-23 22:21:08.255,,,,,,,,253.0,,,,UTC+0200,vC702BfhH0,,,,,,com.myfitnesspal.android,,,,2020-12-21 13:08:00.000,4b9a464a-5a81-4b97-9f6e-735ce8d76bc4,
,0,,90.0,0,,,,4,0,,,0,,0.0,,,,,836235,,,,2020-11-08 13:03:23.100,1001,,,,,30001,,,,2020-11-08 13:18:20.401,2020-11-08 13:18:20.401,,1.7479893,,,1396,785.343,,90.0,,,,UTC+0300,RHeBeWmk3Z,,,2a7333b2-e8d3-39a1-8ba9-bf62a3a3632f.com.samsung.health.exercise.live_data.json,,1.3497262,com.sec.android.app.shealth,,,,2020-11-08 13:17:19.335,2a7333b2-e8d3-39a1-8ba9-bf62a3a3632f,
,0,,83.0,0,,,,4,0,,,0,13,0.0,,,,,1068141,,,085abaa0-d1e5-8208-f1cf-62a70559f1f4.com.samsung.health.exercise.location_data.json,2020-12-20 15:01:35.899,1001,,,,93.0,30001,,,97.0,2020-12-20 15:20:24.635,2020-12-20 15:20:24.635,,1.5555556,,92.0,1611,1135.726,,83.0,,,,UTC+0200,RHeBeWmk3Z,,,085abaa0-d1e5-8208-f1cf-62a70559f1f4.com.samsung.health.exercise.live_data.json,,1.3137562,com.sec.android.app.shealth,,,,2020-12-20 15:19:24.040,085abaa0-d1e5-8208-f1cf-62a70559f1f4,
fca8ecb6-ce41-d975-643a-0463b7dae503.live_data_internal.json,0,,436.42697,0,,,,1,0,,,1,3042,0.0,,,fca8ecb6-ce41-d975-643a-0463b7dae503.location_data_internal.json,,5403700,,,fca8ecb6-ce41-d975-643a-0463b7dae503.com.samsung.health.exercise.location_data.json,2021-01-08 16:18:35.790,11007,,433.008,703.573,101.0,,,379.2982,122.0,2021-01-08 17:51:33.452,2021-01-08 17:48:47.057,,7.895,,72.0,,3718.781,,436.295,,617.407,,UTC+0200,RHeBeWmk3Z,,,fca8ecb6-ce41-d975-643a-0463b7dae503.com.samsung.health.exercise.live_data.json,,0.6881916,com.sec.android.app.shealth,,,,2021-01-08 17:48:46.220,fca8ecb6-ce41-d975-643a-0463b7dae503,
6dc78b02-9e62-60df-3467-3db0a5b8151f.live_data_internal.json,0,,53.967426,0,,,,1,0,,,1,107,0.0,,,6dc78b02-9e62-60df-3467-3db0a5b8151f.location_data_internal.json,,574330,,,6dc78b02-9e62-60df-3467-3db0a5b8151f.com.samsung.health.exercise.location_data.json,2021-01-31 08:37:29.020,11007,,419.48477,664.716,115.0,,,372.39713,137.0,2021-01-31 08:52:53.878,2021-01-31 08:47:05.775,,7.021,,92.0,,1597.158,,53.924,,84.773,,UTC+0200,RHeBeWmk3Z,,,6dc78b02-9e62-60df-3467-3db0a5b8151f.com.samsung.health.exercise.live_data.json,,2.7809064,com.sec.android.app.shealth,,,,2021-01-31 08:47:05.560,6dc78b02-9e62-60df-3467-3db0a5b8151f,
,0,,113.0,0,,,,4,0,,,0,8,0.0,,,,,1943315,,,0382efca-b650-4dc0-6854-251af11c5437.com.samsung.health.exercise.location_data.json,2020-12-26 13:58:54.820,1001,,,,96.0,30001,,,107.0,2020-12-26 14:32:20.845,2020-12-26 14:32:20.845,,2.0555556,,80.0,2508,1854.999,,113.0,,,,UTC+0200,RHeBeWmk3Z,,,0382efca-b650-4dc0-6854-251af11c5437.com.samsung.health.exercise.live_data.json,,1.1801401,com.sec.android.app.shealth,,,,2020-12-26 14:31:18.135,0382efca-b650-4dc0-6854-251af11c5437,
366113da-f516-d5f5-9a9c-4823624f74a8.live_data_internal.json,0,,60.52967,0,,,366113da-f516-d5f5-9a9c-4823624f74a8.sensing_status.json,1,0,,,1,111,0.0,,,366113da-f516-d5f5-9a9c-4823624f74a8.location_data_internal.json,,519250,,,366113da-f516-d5f5-9a9c-4823624f74a8.com.samsung.health.exercise.location_data.json,2021-02-18 07:52:30.410,11007,,489.88638,544.309,124.0,,,418.00122,139.0,2021-02-18 08:01:18.867,2021-02-18 08:01:11.122,,5.087,,102.0,,1880.313,,60.495,,0.0,,UTC+0200,RHeBeWmk3Z,,,366113da-f516-d5f5-9a9c-4823624f74a8.com.samsung.health.exercise.live_data.json,,3.6212094,com.sec.android.app.shealth,,,,2021-02-18 08:01:11.410,366113da-f516-d5f5-9a9c-4823624f74a8,
,0,,121.0,0,,,,4,0,,,0,,0.0,,,,,2090018,,,,2020-11-06 16:53:40.163,1001,,,,,30001,,,,2020-11-06 17:29:32.609,2020-11-06 17:29:32.609,,1.5277778,,,3187,2340.605,,121.0,,,,UTC+0300,RHeBeWmk3Z,,,d066c11a-b6e2-3242-648f-60bafeb0845e.com.samsung.health.exercise.live_data.json,,1.2736081,com.sec.android.app.shealth,,,,2020-11-06 17:28:30.181,d066c11a-b6e2-3242-648f-60bafeb0845e,
,0,,49.0,0,,,,4,0,,,0,,0.0,,,,,736919,,,,2020-11-10 09:48:58.909,1001,,,,,30001,,,,2020-11-10 10:02:16.264,2020-11-10 10:02:16.264,,1.5282222,,,955,697.41895,,49.0,,,,UTC+0300,RHeBeWmk3Z,,,26653e8a-2223-8532-8046-6f1b1b4783cd.com.samsung.health.exercise.live_data.json,,1.2055767,com.sec.android.app.shealth,,,,2020-11-10 10:01:15.828,26653e8a-2223-8532-8046-6f1b1b4783cd,
d59279cd-8fbc-4786-d70f-6f35765f1dc7.live_data_internal.json,0,,396.9705,0,,,d59279cd-8fbc-4786-d70f-6f35765f1dc7.sensing_status.json,1,0,,,1,846,0.0,,,d59279cd-8fbc-4786-d70f-6f35765f1dc7.location_data_internal.json,d59279cd-8fbc-4786-d70f-6f35765f1dc7.additional_internal.json,2034120,,,d59279cd-8fbc-4786-d70f-6f35765f1dc7.com.samsung.health.exercise.location_data.json,2020-12-06 12:26:10.980,1002,,369.14758,13.127,159.0,30001,,365.028,176.0,2020-12-06 13:14:02.224,2020-12-06 13:00:08.994,,2.955,156.50993,126.0,5306,5445.648,,396.914,171.565,0.0,47.731,UTC+0200,RHeBeWmk3Z,,,d59279cd-8fbc-4786-d70f-6f35765f1dc7.com.samsung.health.exercise.live_data.json,,2.6771517,com.sec.android.app.shealth,,,,2020-12-06 13:00:07.940,d59279cd-8fbc-4786-d70f-6f35765f1dc7,
,0,,622.0,0,,,,4,0,,,0,,0.0,,,,,9597583,,,828aaafd-66a0-c23c-f0bb-1ba96b933ca0.com.samsung.health.exercise.location_data.json,2020-12-13 15:29:45.890,1001,,,,,30001,,,,2020-12-13 18:58:59.627,2020-12-13 18:10:43.592,,1.5833334,,,15831,11596.455,,622.0,,,,UTC+0200,RHeBeWmk3Z,,,828aaafd-66a0-c23c-f0bb-1ba96b933ca0.com.samsung.health.exercise.live_data.json,,1.2767094,com.sec.android.app.shealth,,,,2020-12-13 18:09:43.473,828aaafd-66a0-c23c-f0bb-1ba96b933ca0,
01724e7e-0693-f4c9-3145-09260867038b.live_data_internal.json,0,,342.62866,0,,,01724e7e-0693-f4c9-3145-09260867038b.sensing_status.json,1,0,,,1,1146,0.0,,,01724e7e-0693-f4c9-3145-09260867038b.location_data_internal.json,01724e7e-0693-f4c9-3145-09260867038b.additional_internal.json,1795100,,,01724e7e-0693-f4c9-3145-09260867038b.com.samsung.health.exercise.location_data.json,2020-12-12 15:00:07.160,1002,,333.0609,15.136,156.0,30001,,325.02408,179.0,2020-12-12 16:18:27.406,2020-12-12 15:30:16.967,,3.072,154.78804,103.0,4631,5004.831,,342.359,165.339,13.788,47.11,UTC+0200,RHeBeWmk3Z,,,01724e7e-0693-f4c9-3145-09260867038b.com.samsung.health.exercise.live_data.json,,2.7880514,com.sec.android.app.shealth,,,,2020-12-12 15:30:15.820,01724e7e-0693-f4c9-3145-09260867038b,
241cf3ab-5b2c-7870-199d-8750c0350b70.live_data_internal.json,0,,342.86087,0,,,241cf3ab-5b2c-7870-199d-8750c0350b70.sensing_status.json,1,0,,,1,1585,0.0,,,241cf3ab-5b2c-7870-199d-8750c0350b70.location_data_internal.json,241cf3ab-5b2c-7870-199d-8750c0350b70.additional_internal.json,1852060,,,241cf3ab-5b2c-7870-199d-8750c0350b70.com.samsung.health.exercise.location_data.json,2021-01-29 11:22:32.890,1002,,382.60672,235.487,153.0,30001,,367.12463,172.0,2021-01-29 12:20:29.407,2021-01-29 11:53:46.325,,3.218,152.26288,100.0,4700,5308.816,,342.471,159.694,259.544,48.481,UTC+0200,RHeBeWmk3Z,,,241cf3ab-5b2c-7870-199d-8750c0350b70.com.samsung.health.exercise.live_data.json,,2.8664384,com.sec.android.app.shealth,,,,2021-01-29 11:53:44.790,241cf3ab-5b2c-7870-199d-8750c0350b70,
,0,,248.0,0,,,,4,0,,,0,12,0.0,,,,,4229266,,,7b4c19c0-176d-ae8d-f814-af342214f587.com.samsung.health.exercise.location_data.json,2020-12-26 11:55:09.172,1001,,,,93.0,30001,,,108.0,2020-12-26 13:06:41.312,2020-12-26 13:06:41.312,,1.4699708,,80.0,5913,4292.425,,248.0,,,,UTC+0200,RHeBeWmk3Z,,,7b4c19c0-176d-ae8d-f814-af342214f587.com.samsung.health.exercise.live_data.json,,1.1159042,com.sec.android.app.shealth,,,,2020-12-26 13:05:38.438,7b4c19c0-176d-ae8d-f814-af342214f587,
,0,,58.0,0,,,,4,0,,,0,,0.0,,,,,770670,,,,2020-11-16 11:48:32.470,1001,,,,,30001,,,,2020-11-16 12:02:23.403,2020-11-16 12:02:23.403,,1.4311666,,,1242,946.319,,58.0,,,,UTC+0300,RHeBeWmk3Z,,,c8366a51-c157-e7b6-2f92-7d2d4a7cd088.com.samsung.health.exercise.live_data.json,,1.3634794,com.sec.android.app.shealth,,,,2020-11-16 12:01:23.140,c8366a51-c157-e7b6-2f92-7d2d4a7cd088,
b0f4b30c-302b-7a26-8d0d-a34e39b81e4e.live_data_internal.json,0,,192.3504,0,,,,1,0,,,1,914,0.0,,,b0f4b30c-302b-7a26-8d0d-a34e39b81e4e.location_data_internal.json,,1590190,,,b0f4b30c-302b-7a26-8d0d-a34e39b81e4e.com.samsung.health.exercise.location_data.json,2020-12-22 13:10:23.060,11007,,442.1598,718.93,118.0,,,383.7997,148.0,2020-12-22 15:27:37.397,2020-12-22 13:51:55.082,,8.735,,80.0,,4003.767,,174.418,,745.85,,UTC+0200,RHeBeWmk3Z,,,b0f4b30c-302b-7a26-8d0d-a34e39b81e4e.com.samsung.health.exercise.live_data.json,,2.5177915,com.sec.android.app.shealth,,,,2020-12-22 13:51:54.980,b0f4b30c-302b-7a26-8d0d-a34e39b81e4e,
,0,,72.0,0,,,,4,0,,,0,,0.0,,,,,1409834,,,,2020-11-07 14:04:22.363,1001,,,,,30001,,,,2020-11-07 14:28:53.612,2020-11-07 14:28:53.612,,3.1944444,,,1901,1407.352,,72.0,,,,UTC+0300,RHeBeWmk3Z,,,ca9938fc-6c63-986a-596a-2e1accaf983f.com.samsung.health.exercise.live_data.json,,1.3435585,com.sec.android.app.shealth,,,,2020-11-07 14:27:52.197,ca9938fc-6c63-986a-596a-2e1accaf983f,
,0,,62.0,0,,,,4,0,,,0,5,0.0,,,,,888120,,,659fba69-0ba2-1d74-39fa-f19a36c6e5c6.com.samsung.health.exercise.location_data.json,2021-02-28 10:29:53.220,1001,,,,91.0,30001,,,104.0,2021-02-28 10:45:44.879,2021-02-28 10:45:44.879,,2.0576248,,78.0,1456,1120.6152,,62.0,,,,UTC+0300,RHeBeWmk3Z,,,659fba69-0ba2-1d74-39fa-f19a36c6e5c6.com.samsung.health.exercise.live_data.json,,1.4102235,com.sec.android.app.shealth,,,,2021-02-28 10:44:41.340,659fba69-0ba2-1d74-39fa-f19a36c6e5c6,
,0,,59.0,0,,,,4,0,,,0,5,0.0,,,,,942840,,,141b13b2-1936-7057-2d79-03fce92c06be.com.samsung.health.exercise.location_data.json,2021-02-17 13:01:42.740,1001,,,,90.0,30001,,,94.0,2021-02-17 13:18:33.328,2021-02-17 13:18:33.328,,1.6678652,,85.0,1210,907.2603,,59.0,,,,UTC+0200,RHeBeWmk3Z,,,141b13b2-1936-7057-2d79-03fce92c06be.com.samsung.health.exercise.live_data.json,,1.380942,com.sec.android.app.shealth,,,,2021-02-17 13:17:25.580,141b13b2-1936-7057-2d79-03fce92c06be,
,0,,95.0,0,,,,4,0,,,0,,0.0,,,,,1539580,,,,2020-11-16 06:20:39.453,1001,,,,,30001,,,,2020-11-16 06:47:19.438,2020-11-16 06:47:19.438,,1.4166666,,,2517,1875.026,,95.0,,,,UTC+0300,RHeBeWmk3Z,,,d87ab658-7b58-a652-50d8-e2006260fee1.com.samsung.health.exercise.live_data.json,,1.3063799,com.sec.android.app.shealth,,,,2020-11-16 06:46:19.033,d87ab658-7b58-a652-50d8-e2006260fee1,
6eef5b41-4239-7915-a8b9-7a1448c257c2.live_data_internal.json,0,,415.91867,0,,,6eef5b41-4239-7915-a8b9-7a1448c257c2.sensing_status.json,1,0,,,1,761,0.0,,,6eef5b41-4239-7915-a8b9-7a1448c257c2.location_data_internal.json,6eef5b41-4239-7915-a8b9-7a1448c257c2.additional_internal.json,2054370,,,6eef5b41-4239-7915-a8b9-7a1448c257c2.com.samsung.health.exercise.location_data.json,2021-02-22 10:58:06.700,1002,,433.20618,674.624,160.0,30001,,371.10068,176.0,2021-02-22 11:39:48.948,2021-02-22 11:39:39.695,,3.26,159.58177,134.0,5464,5458.656,,407.26,180.485,658.22,48.74,UTC+0200,RHeBeWmk3Z,,,6eef5b41-4239-7915-a8b9-7a1448c257c2.com.samsung.health.exercise.live_data.json,,2.657095,com.sec.android.app.shealth,,,,2021-02-22 11:39:38.380,6eef5b41-4239-7915-a8b9-7a1448c257c2,
c0851892-d64e-bea7-d0d2-c0d4f98c82dc.live_data_internal.json,0,,138.31319,0,,,,1,0,,,1,776,0.0,,,c0851892-d64e-bea7-d0d2-c0d4f98c82dc.location_data_internal.json,,1171650,,,c0851892-d64e-bea7-d0d2-c0d4f98c82dc.com.samsung.health.exercise.location_data.json,2020-12-29 16:20:19.910,11007,,426.51663,679.954,118.0,,,369.27512,161.0,2020-12-29 17:15:04.240,2020-12-29 16:51:29.113,,10.429,,86.0,,3642.963,,124.487,,642.618,,UTC+0200,RHeBeWmk3Z,,,c0851892-d64e-bea7-d0d2-c0d4f98c82dc.com.samsung.health.exercise.live_data.json,,3.1092587,com.sec.android.app.shealth,,,,2020-12-29 16:51:27.910,c0851892-d64e-bea7-d0d2-c0d4f98c82dc,
acbfe257-336b-9a85-8433-2f6ec9b680d1.live_data_internal.json,0,,351.4278,0,,,acbfe257-336b-9a85-8433-2f6ec9b680d1.sensing_status.json,1,0,,,1,1341,0.0,,,acbfe257-336b-9a85-8433-2f6ec9b680d1.location_data_internal.json,acbfe257-336b-9a85-8433-2f6ec9b680d1.additional_internal.json,1990220,,,acbfe257-336b-9a85-8433-2f6ec9b680d1.com.samsung.health.exercise.location_data.json,2020-12-27 14:18:34.710,1002,,430.17737,19.517,147.0,30001,,422.4868,159.0,2020-12-27 15:08:02.661,2020-12-27 14:52:09.957,,2.957,154.71657,91.0,5132,5369.811,,350.968,161.282,24.773,47.461,UTC+0200,RHeBeWmk3Z,,,acbfe257-336b-9a85-8433-2f6ec9b680d1.com.samsung.health.exercise.live_data.json,,2.6980991,com.sec.android.app.shealth,,,,2020-12-27 14:52:07.950,acbfe257-336b-9a85-8433-2f6ec9b680d1,
ae358961-1977-734f-5463-22e8438a4b61.live_data_internal.json,0,,248.68076,0,,,,1,0,,,1,1463,0.0,,,ae358961-1977-734f-5463-22e8438a4b61.location_data_internal.json,,1519050,,,ae358961-1977-734f-5463-22e8438a4b61.com.samsung.health.exercise.location_data.json,2021-01-31 10:23:34.870,11007,,1294.4349,1765.067,138.0,,,1061.4348,171.0,2021-01-31 12:41:47.493,2021-01-31 10:59:38.441,,4.63,,88.0,,4276.723,,236.025,,0.0,,UTC+0200,RHeBeWmk3Z,,,ae358961-1977-734f-5463-22e8438a4b61.com.samsung.health.exercise.live_data.json,,2.8153932,com.sec.android.app.shealth,,,,2021-01-31 10:59:37.970,ae358961-1977-734f-5463-22e8438a4b61,
,0,,76.0,0,,,,4,0,,,0,1,0.0,,,,,1354600,,,c9e870ab-12b6-6791-0551-00cbe91dc66e.com.samsung.health.exercise.location_data.json,2021-03-13 11:15:02.520,1001,,,,70.0,30001,,,70.0,2021-03-13 11:39:47.177,2021-03-13 11:38:39.087,,1.5277778,,70.0,1918,1459.97,,76.0,,,,UTC+0300,RHeBeWmk3Z,,,c9e870ab-12b6-6791-0551-00cbe91dc66e.com.samsung.health.exercise.live_data.json,,1.3389789,com.sec.android.app.shealth,,,,2021-03-13 11:37:37.120,c9e870ab-12b6-6791-0551-00cbe91dc66e,
,0,,122.0,0,,,,4,0,,,0,23,0.0,,,,,2258090,,,db1c9438-39ab-e539-834e-ea960a7ce689.com.samsung.health.exercise.location_data.json,2021-03-13 12:17:48.290,1001,,,,79.0,30001,,,95.0,2021-03-13 12:56:30.163,2021-03-13 12:56:30.163,,1.8792291,,73.0,3323,2487.221,,122.0,,,,UTC+0300,RHeBeWmk3Z,,,db1c9438-39ab-e539-834e-ea960a7ce689.com.samsung.health.exercise.live_data.json,,1.2946969,com.sec.android.app.shealth,,,,2021-03-13 12:55:26.380,db1c9438-39ab-e539-834e-ea960a7ce689,
,0,,49.0,0,,,,4,0,,,0,2,0.0,,,,,615719,,,04e9a1ad-0bcf-2598-f36e-8d2068b8e839.com.samsung.health.exercise.location_data.json,2020-12-21 13:12:10.451,1001,,,,126.0,30001,,,128.0,2020-12-21 13:23:26.997,2020-12-21 13:23:26.997,,1.5613333,,125.0,1102,847.42,,49.0,,,,UTC+0200,RHeBeWmk3Z,,,04e9a1ad-0bcf-2598-f36e-8d2068b8e839.com.samsung.health.exercise.live_data.json,,1.471161,com.sec.android.app.shealth,,,,2020-12-21 13:22:26.170,04e9a1ad-0bcf-2598-f36e-8d2068b8e839,
01c7e3ef-09a4-baca-4b89-5c81d3f9438d.live_data_internal.json,0,,355.61774,0,,,01c7e3ef-09a4-baca-4b89-5c81d3f9438d.sensing_status.json,1,0,,,1,1506,0.0,,,01c7e3ef-09a4-baca-4b89-5c81d3f9438d.location_data_internal.json,01c7e3ef-09a4-baca-4b89-5c81d3f9438d.additional_internal.json,1999150,,,01c7e3ef-09a4-baca-4b89-5c81d3f9438d.com.samsung.health.exercise.location_data.json,2021-03-08 10:02:08.420,1002,,714.81067,235.176,149.0,30001,,658.1306,163.0,2021-03-08 10:42:42.093,2021-03-08 10:35:52.626,,3.388,149.42004,95.0,4977,5310.207,,355.136,164.204,350.194,51.74,UTC+0300,RHeBeWmk3Z,,,01c7e3ef-09a4-baca-4b89-5c81d3f9438d.com.samsung.health.exercise.live_data.json,,2.6562324,com.sec.android.app.shealth,,,,2021-03-08 10:35:51.900,01c7e3ef-09a4-baca-4b89-5c81d3f9438d,
9c7d075e-41a5-c9e8-2a1c-2f0710d9e9ba.live_data_internal.json,100101005,,0.13879712,0,,,9c7d075e-41a5-c9e8-2a1c-2f0710d9e9ba.sensing_status.json,1,4,,,0,1,0.0,,,,,1260,,,,2021-03-20 15:25:29.410,1002,,,0.0,83.0,30001,,,83.0,2021-03-20 15:25:36.635,2021-03-20 15:25:36.635,,,,83.0,0,0.0,,0.02494784,,0.0,,UTC+0300,RHeBeWmk3Z,,,9c7d075e-41a5-c9e8-2a1c-2f0710d9e9ba.com.samsung.health.exercise.live_data.json,,0.0,com.sec.android.app.shealth,,,,2021-03-20 15:25:36.420,9c7d075e-41a5-c9e8-2a1c-2f0710d9e9ba,
